city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,29,-43,64,8
3,6,-21,38,46
4,25,34,51,16
5,23,59,32,19
6,84,11,30,43
7,59,-15,11,16
8,-10,63,22,4
9,52,71,20,44
10,-30,47,81,21
11,8,5,31,14
12,8,38,80,3
13,51,13,25,3
14,-91,-32,21,40
15,70,17,4,40
16,-75,53,82,18
17,37,-6,25,35
18,-55,-38,69,30
19,-5,-55,88,33
20,4,54,86,16
21,32,72,79,13
22,71,-16,14,33
23,-40,-91,7,30
24,75,-71,23,30
25,59,29,51,21
26,84,-21,52,14
27,68,-42,54,41
28,-89,14,36,12
29,79,66,17,46
30,51,50,14,37
31,-65,-87,91,29
32,-23,-55,37,14
33,46,47,62,6
34,4,30,66,7
35,14,19,86,13
36,-72,73,8,24
37,58,-8,90,40
38,-41,75,54,36
39,11,-55,51,33
40,5,-89,40,1
41,-7,89,45,12
42,-43,91,3,33
43,42,-19,63,24
44,60,-32,23,31
45,42,66,31,2
46,-34,60,32,44
47,59,49,29,33
48,17,66,68,33
49,51,82,42,36
50,1,-56,86,33
51,57,24,81,4
52,69,-30,49,17
53,32,20,63,45
54,78,66,49,11
55,-62,-24,52,25
56,18,-60,25,35
57,12,-15,39,46
58,68,81,5,28
59,-86,-57,5,15
60,24,-61,42,41
61,-39,-18,48,20
62,72,-67,92,22
63,-81,24,22,23
64,-81,25,85,3
65,54,88,48,22
66,-8,-76,80,10
67,83,-1,65,8
68,-67,65,26,1
69,28,20,91,44
70,-37,-7,88,13
71,37,-33,55,33
72,46,55,69,46
73,64,-23,79,5
74,-65,55,78,31
75,-4,-67,78,23
76,-42,-14,69,43
77,26,24,58,38
78,-63,79,25,21
79,-57,9,1,29
80,63,7,65,26
81,-72,47,36,39
82,28,-11,34,31
83,14,26,82,21
84,-84,-13,12,12
85,85,58,25,42
86,-27,62,13,34
87,37,-72,32,21
88,-38,43,82,38
89,-60,8,45,46
90,7,-40,10,8
91,87,-47,18,16
92,9,-49,76,19
