city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-59,-8,182,31
3,2,16,185,16
4,170,-96,67,26
5,-183,96,70,34
6,94,-49,77,52
7,12,142,159,49
8,-175,22,130,66
9,-120,-176,30,74
10,-172,-71,89,76
11,7,-15,140,10
12,-100,107,14,82
13,171,-13,46,18
14,103,52,88,52
15,-76,-83,118,46
16,-85,-82,14,39
17,19,-53,52,13
18,-110,-109,87,14
19,-159,-66,155,88
20,87,-84,65,8
21,57,-101,66,65
22,-73,-112,143,29
23,157,47,144,88
24,-47,-132,132,39
25,29,-116,163,53
26,70,119,129,36
27,47,-65,134,24
28,-86,126,110,71
29,-18,33,27,67
30,91,-133,63,64
31,55,-138,100,30
32,-98,-91,179,67
33,88,123,54,37
34,-122,114,45,67
35,-169,-9,131,68
36,28,177,157,62
37,-24,-99,58,55
38,120,66,56,62
39,42,147,54,92
40,-116,-28,7,59
41,103,55,52,38
42,-30,-152,142,43
43,49,-167,111,34
44,-164,171,48,4
45,111,166,184,85
46,-21,162,95,70
47,49,102,35,4
48,165,73,32,2
49,-21,-154,16,6
50,-110,39,147,32
51,-62,73,163,83
52,110,112,112,18
53,-105,87,144,66
54,15,-175,113,92
55,-49,42,114,33
56,175,-79,165,11
57,-12,-19,139,56
58,185,-96,79,92
59,123,-113,160,48
60,-3,103,139,31
61,-52,-165,51,73
62,-116,-99,35,71
63,-50,-8,143,46
64,-179,146,100,44
65,-74,144,40,63
66,93,135,135,39
67,-88,185,115,5
68,180,-1,128,3
69,36,-6,147,15
70,-174,108,180,3
71,-112,-175,35,22
72,172,-180,154,84
73,-130,-38,155,41
74,-58,-150,18,13
75,40,83,45,32
76,-45,61,121,45
77,150,153,37,61
78,101,-11,16,19
79,-91,108,16,67
80,-43,94,39,65
81,-180,-182,101,26
82,83,0,178,51
83,-117,86,87,34
84,-82,-92,29,48
85,-108,-181,140,44
86,-156,30,129,39
87,141,-97,69,69
88,32,-139,52,91
89,58,149,26,12
90,-132,84,154,35
91,-55,-76,32,28
92,76,86,66,33
93,-99,25,112,6
94,-167,-61,182,43
95,-96,-90,172,52
96,-19,127,95,60
97,-104,-31,110,20
98,-144,-67,99,49
99,87,20,23,31
100,-26,-54,64,46
101,23,5,39,60
102,-157,111,77,27
103,93,157,162,91
104,-169,72,6,63
105,-126,-24,155,27
106,-72,67,106,83
107,-107,185,36,36
108,56,-45,31,40
109,-108,-118,174,34
110,45,103,15,57
111,-74,-180,173,40
112,106,0,59,47
113,183,-50,53,75
114,9,-134,172,65
115,13,-176,143,88
116,-109,168,87,44
117,100,41,164,63
118,-182,104,116,87
119,-154,-19,150,91
120,-107,35,157,54
121,28,-24,148,39
122,-148,137,24,55
123,-75,-75,92,52
124,127,181,138,49
125,-62,-53,112,18
126,50,171,114,13
127,-172,-99,137,33
128,31,14,76,14
129,41,-14,148,57
130,6,-47,100,5
131,-173,103,76,36
132,-108,-132,120,46
133,153,-184,73,70
134,-98,79,87,21
135,21,102,2,29
136,-83,-136,166,26
137,-134,116,112,6
138,-127,-110,58,35
139,-163,101,103,11
140,-146,-153,89,30
141,22,-137,160,7
142,15,125,108,59
143,64,-77,98,49
144,-116,-50,115,4
145,158,-171,99,2
146,-86,32,178,29
147,-86,-84,64,79
148,-137,-47,179,72
149,6,-172,8,27
150,54,155,168,75
151,164,45,56,77
152,54,-21,94,50
153,-178,-23,35,52
154,-184,61,71,39
155,128,-39,142,50
156,130,155,73,16
157,163,-19,173,8
158,93,55,86,78
159,15,73,32,40
160,-57,-48,103,29
161,65,-116,86,81
162,135,-162,81,27
163,179,-74,65,41
164,-119,-93,123,81
165,-3,-79,179,10
166,140,-132,17,8
167,32,72,73,28
168,-102,32,105,82
169,-140,-75,50,1
170,45,-80,148,80
171,-3,124,179,86
172,149,138,135,24
173,-1,148,108,34
174,123,-156,134,56
175,-116,55,152,91
176,28,77,139,72
177,-160,6,125,66
178,6,25,170,71
179,-32,-25,159,90
180,-120,-136,175,74
181,-124,8,117,66
182,-45,16,160,44
183,-47,69,98,2
184,135,58,41,92
185,121,-46,126,76
