city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,11,-36,13,13
3,4,-7,22,20
4,8,-3,8,4
5,32,-8,37,23
6,-22,-18,18,3
7,19,44,25,19
8,-33,18,8,15
9,23,-30,13,6
10,-40,-14,21,6
11,-18,28,9,2
12,26,30,15,23
13,-24,31,14,3
14,-26,5,10,7
15,28,-33,45,14
16,-18,11,3,9
17,28,-25,6,15
18,16,45,28,21
19,-6,-38,43,15
20,-22,45,9,14
21,5,-16,13,18
22,-45,-15,21,12
23,-27,-39,19,14
24,-1,-14,30,16
25,-25,-18,30,20
26,-5,20,41,17
27,10,-32,20,21
28,-8,29,31,4
29,25,-10,44,4
30,-38,-2,11,15
31,19,33,31,9
32,3,16,44,9
33,-28,45,42,1
34,6,43,12,11
35,-31,-28,44,14
36,18,-11,30,8
37,5,-44,21,4
38,-13,6,41,18
39,31,14,38,5
40,15,-43,31,16
41,-4,-31,12,23
42,26,-35,36,3
43,17,-3,14,11
44,-38,-3,36,14
45,39,-11,46,7
46,7,-1,18,17
