city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,49,38,46,16
3,35,3,22,16
4,-34,-58,60,22
5,-55,-28,54,12
6,27,-41,3,3
7,51,-28,27,20
8,-2,8,64,12
9,36,31,14,16
10,-13,-55,55,9
11,-32,22,36,13
12,2,-4,63,10
13,4,-33,4,8
14,-30,-50,29,21
15,-25,-56,8,9
16,-33,-40,16,30
17,48,3,24,31
18,-30,62,20,26
19,12,-60,60,10
20,-60,-15,44,19
21,-5,-29,41,6
22,-43,14,12,4
23,16,40,65,32
24,-9,61,49,25
25,-23,40,30,27
26,4,-26,20,1
27,51,28,55,3
28,-15,-14,37,7
29,-30,6,47,11
30,43,0,13,5
31,29,-13,3,4
32,-53,27,7,31
33,-43,-25,23,19
34,-16,27,30,22
35,64,45,43,26
36,45,4,48,29
37,64,38,37,19
38,-5,-20,29,17
39,-12,44,64,24
40,22,-44,60,8
41,48,25,10,9
42,37,-10,5,23
43,-2,45,47,31
44,-49,-16,63,4
45,-13,61,2,2
46,1,18,37,22
47,-58,-29,6,3
48,8,-6,54,32
49,50,20,2,11
50,40,46,52,16
51,48,-40,31,22
52,3,20,41,15
53,59,-39,56,27
54,1,30,44,29
55,57,50,44,21
56,-24,44,42,22
57,-47,-21,62,23
58,-49,-21,51,30
59,64,-33,35,1
60,-56,19,56,22
61,-10,39,1,20
62,-34,-55,15,19
63,-30,-37,32,22
64,-60,-35,23,21
65,-62,-10,9,8
