city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-47,32,31,1
3,-20,55,13,15
4,13,46,40,20
5,-49,0,39,18
6,48,58,15,7
7,53,50,18,11
8,-24,-44,22,31
9,51,-60,39,20
10,-13,-39,18,31
11,-38,-39,65,25
12,0,18,23,6
13,62,42,40,19
14,-34,8,18,11
15,-14,45,54,3
16,7,-58,31,11
17,8,54,19,17
18,42,-5,22,29
19,-51,22,32,21
20,33,-40,55,27
21,-62,15,44,32
22,-27,-35,17,32
23,27,-57,41,30
24,54,33,57,17
25,-4,39,51,22
26,64,-41,33,9
27,-28,43,44,28
28,45,9,58,21
29,-48,47,43,6
30,61,-28,4,26
31,-58,45,19,25
32,-22,-36,52,12
33,8,24,43,22
34,-12,-9,56,1
35,-59,-19,36,11
36,-29,-12,47,14
37,-6,-19,30,25
38,20,64,48,5
39,22,-14,12,6
40,-10,40,54,6
41,-33,10,36,11
42,-51,49,54,20
43,4,43,26,27
44,44,25,19,1
45,32,-31,39,18
46,-14,-59,32,27
47,-3,9,11,25
48,-35,28,65,7
49,31,45,14,25
50,24,13,25,27
51,40,-55,20,13
52,35,-29,9,18
53,-30,-4,47,30
54,45,31,37,25
55,16,-58,57,8
56,-34,-1,13,27
57,62,58,57,23
58,-15,-9,34,30
59,38,-3,45,24
60,26,-18,57,32
61,-1,1,7,31
62,-10,64,55,14
63,38,-64,63,13
64,-22,-19,28,3
65,-47,2,15,25
