city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-1,75,25,7
3,-74,-8,79,47
4,52,99,51,37
5,-99,-2,30,11
6,13,87,101,35
7,-30,56,77,37
8,97,45,7,53
9,-104,-69,54,53
10,24,-109,109,9
11,60,-14,14,23
12,-97,4,39,11
13,56,-5,9,19
14,40,-55,8,16
15,-29,58,62,8
16,18,-57,87,55
17,56,-84,25,2
18,-67,-11,93,30
19,-12,59,11,17
20,-62,8,23,28
21,-10,-43,50,34
22,59,106,23,31
23,80,-23,77,41
24,-30,76,26,23
25,-40,82,30,31
26,15,27,36,35
27,-40,26,88,10
28,53,98,7,13
29,18,58,91,30
30,11,46,1,53
31,9,97,23,45
32,-15,30,44,18
33,-109,106,55,24
34,93,108,92,11
35,50,11,59,5
36,-75,37,47,26
37,9,-78,107,9
38,54,-32,59,10
39,47,-91,38,28
40,-80,105,30,43
41,6,9,53,36
42,2,-62,86,18
43,-55,56,68,21
44,70,20,39,48
45,108,-38,61,4
46,27,-81,12,48
47,-64,50,82,21
48,23,-109,47,55
49,-32,1,6,28
50,106,38,64,42
51,-45,-49,16,38
52,-12,-105,98,25
53,-2,-108,25,26
54,5,53,17,4
55,-23,89,70,46
56,-15,-51,77,37
57,-53,-5,83,14
58,29,-61,44,26
59,-5,-45,86,9
60,-20,-19,86,23
61,34,-5,93,15
62,-109,29,102,4
63,8,-66,101,2
64,108,100,33,23
65,24,18,68,53
66,82,-28,54,53
67,92,6,36,50
68,88,-35,2,33
69,-9,-25,55,10
70,34,15,71,38
71,53,-18,52,5
72,-60,20,12,26
73,-11,-48,106,40
74,-66,-44,2,50
75,-64,18,4,10
76,-80,-20,86,29
77,98,-82,50,44
78,92,14,65,43
79,-9,-67,109,2
80,-63,-89,23,24
81,-74,-104,93,18
82,-46,-103,103,15
83,0,82,94,10
84,2,5,105,16
85,75,78,44,52
86,-21,97,56,39
87,-17,79,21,21
88,81,64,70,21
89,33,90,78,15
90,-50,-2,105,11
91,-20,94,76,55
92,-9,3,13,34
93,-88,66,21,18
94,-39,60,47,40
95,-110,67,71,54
96,101,102,92,13
97,63,18,13,53
98,13,-81,42,6
99,-57,-42,97,8
100,-53,45,105,52
101,-67,-3,83,22
102,102,33,83,25
103,-62,63,37,39
104,86,23,13,7
105,-30,-42,90,9
106,3,-52,93,8
107,105,-5,19,34
108,94,-33,23,49
109,-6,62,1,50
110,-9,-100,96,10
