city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,208,-814,270,95
3,653,-303,646,256
4,-83,-582,24,159
5,-799,329,669,193
6,-770,138,455,58
7,786,-123,237,322
8,-37,-741,452,402
9,-674,-175,45,232
10,874,827,187,397
11,-676,-778,538,159
12,355,-461,868,371
13,-265,-258,528,380
14,-5,26,134,444
15,-778,877,449,148
16,825,647,354,139
17,139,499,262,211
18,557,894,800,43
19,-104,542,105,288
20,-270,596,393,55
21,-429,-705,92,401
22,251,511,16,236
23,-595,143,37,161
24,553,-893,91,193
25,860,-546,267,124
26,-821,837,82,433
27,137,720,729,366
28,-736,391,87,120
29,-745,762,255,149
30,-784,-527,503,254
31,828,-181,544,337
32,737,850,522,395
33,-506,574,206,364
34,74,-855,13,288
35,-219,-868,737,233
36,61,-426,212,422
37,-710,403,60,111
38,-560,-682,153,120
39,175,-657,756,107
40,-825,-348,55,118
41,557,-394,329,185
42,-369,-630,697,116
43,-592,131,490,279
44,-763,648,376,285
45,731,563,243,408
46,756,-419,737,147
47,143,753,38,190
48,564,637,78,340
49,-527,817,565,399
50,-759,-664,499,407
51,-299,-824,490,344
52,799,566,366,378
53,-656,879,661,2
54,163,619,291,191
55,619,-341,187,241
56,-893,159,278,273
57,354,-47,269,40
58,576,-126,169,374
59,-426,752,404,344
60,-198,-397,358,5
61,54,13,58,120
62,110,-392,791,141
63,282,-497,22,66
64,124,326,873,184
65,-78,256,208,342
66,-733,582,769,26
67,856,-280,237,326
68,311,726,484,25
69,552,268,246,432
70,253,182,750,302
71,-117,731,161,159
72,-782,880,334,161
73,-845,422,77,94
74,800,827,254,33
75,884,412,771,222
76,-76,893,758,44
77,360,-691,750,412
78,-623,-301,416,325
79,-687,-265,11,94
80,827,-851,80,416
81,671,-385,732,360
82,-761,8,726,302
83,221,-728,148,161
84,-333,-836,253,26
85,624,-460,706,393
86,-84,195,117,233
87,-493,-102,614,205
88,-514,420,250,278
89,-514,-344,682,90
90,172,-799,764,30
91,657,-412,277,267
92,-154,786,648,34
93,-773,-212,287,166
94,753,-353,340,361
95,-24,99,611,209
96,669,-747,68,376
97,-303,253,443,34
98,80,12,479,118
99,510,298,507,181
100,-658,-889,175,395
101,-878,20,500,83
102,-889,142,766,69
103,-104,44,509,383
104,41,604,653,259
105,352,355,213,126
106,-842,-791,196,11
107,-460,-797,132,36
108,-85,396,395,73
109,-799,-324,277,333
110,425,-60,40,117
111,-42,-367,889,359
112,522,-329,178,199
113,-448,805,400,441
114,-892,-424,296,226
115,-298,802,883,328
116,548,603,745,228
117,313,-720,475,78
118,-605,644,402,259
119,-324,474,37,227
120,-203,-546,381,320
121,-333,-323,132,364
122,-141,-305,254,340
123,-362,323,192,195
124,-230,3,806,142
125,276,-401,617,242
126,-4,722,532,391
127,-894,-60,385,174
128,-7,-665,50,353
129,-244,337,564,313
130,835,-735,282,111
131,-79,-757,805,446
132,-687,-738,813,204
133,896,122,873,266
134,-419,193,741,182
135,300,134,243,28
136,697,208,696,350
137,-414,-251,579,233
138,852,22,239,212
139,-333,-699,208,228
140,-545,-20,508,36
141,-743,-117,73,342
142,-106,229,170,171
143,130,-667,553,103
144,-574,-826,213,249
145,93,-163,759,171
146,534,-327,519,258
147,-751,-353,208,133
148,-324,-135,447,52
149,-29,405,352,258
150,540,632,417,193
151,-482,-231,364,77
152,448,231,129,392
153,327,-636,150,132
154,232,363,76,270
155,544,691,68,60
156,843,682,724,419
157,-722,-22,173,133
158,-37,-275,655,227
159,398,-731,508,309
160,721,-284,516,449
161,695,-132,825,390
162,-391,15,267,131
163,527,-656,851,170
164,-155,-667,706,57
165,-115,-520,361,113
166,-711,204,75,378
167,-567,473,175,375
168,700,-165,216,380
169,-103,99,410,49
170,-472,-566,82,104
171,200,828,74,187
172,187,537,191,23
173,-476,890,163,283
174,-374,-640,255,154
175,-720,-40,738,187
176,310,-538,264,48
177,-359,-490,647,124
178,418,-115,896,327
179,537,691,210,166
180,-851,379,554,438
181,172,-710,711,385
182,-222,-636,398,176
183,-97,-240,439,114
184,-411,-366,274,221
185,-353,-147,62,96
186,519,786,696,261
187,871,-28,228,227
188,-238,-413,351,353
189,-234,-256,449,121
190,-702,-34,496,228
191,473,-597,457,248
192,-558,876,237,449
193,-449,371,210,39
194,774,779,837,177
195,285,83,18,382
196,-71,-524,536,144
197,-340,-330,796,404
198,-619,-358,190,41
199,463,-454,345,133
200,-264,678,21,278
201,483,182,129,217
202,-184,876,392,157
203,281,-81,186,278
204,841,-495,247,391
205,459,291,654,72
206,122,625,41,135
207,306,810,31,276
208,-740,-292,59,425
209,327,-79,235,433
210,187,166,466,30
211,-877,-51,70,146
212,20,790,462,176
213,-134,-689,838,251
214,97,-487,526,133
215,81,723,732,445
216,-200,355,724,147
217,-265,-113,342,432
218,-95,77,113,419
219,111,258,518,148
220,-593,664,232,160
221,794,15,301,430
222,107,565,289,399
223,547,650,255,177
224,875,776,256,117
225,-28,573,334,449
226,-777,-253,566,124
227,68,-898,811,390
228,-278,-223,720,64
229,739,-161,24,33
230,750,703,787,19
231,761,384,111,280
232,264,-761,793,381
233,599,488,576,340
234,647,-262,769,64
235,442,568,124,55
236,-896,343,859,67
237,-360,-32,293,235
238,850,355,115,41
239,-354,604,502,352
240,794,219,434,49
241,27,20,98,38
242,287,888,834,406
243,-463,795,370,448
244,-470,-100,692,132
245,173,406,209,247
246,584,-534,345,374
247,513,-548,90,450
248,50,-763,186,2
249,650,-391,300,92
250,427,890,588,137
251,-727,443,81,10
252,231,-366,578,124
253,-711,473,182,321
254,-239,355,638,438
255,499,-825,556,8
256,-191,816,166,410
257,559,-140,443,283
258,-367,685,502,361
259,865,759,488,392
260,448,-91,144,396
261,-820,210,768,177
262,779,-730,141,372
263,-494,-482,108,121
264,341,101,790,358
265,770,642,391,194
266,-700,-754,72,244
267,-196,861,159,141
268,-558,658,15,63
269,-209,-883,69,159
270,-531,243,643,308
271,-547,252,283,73
272,-228,205,233,354
273,444,600,252,36
274,499,251,850,369
275,314,-452,622,390
276,201,-601,759,153
277,-39,-822,803,265
278,267,-21,311,395
279,-753,391,375,123
280,-552,92,300,76
281,269,57,869,123
282,507,-6,60,345
283,461,784,856,9
284,-552,373,663,125
285,92,-458,283,231
286,-234,656,744,207
287,350,-725,181,264
288,-137,677,857,418
289,-652,-33,511,285
290,72,-97,685,434
291,-145,-692,754,295
292,-69,-621,764,425
293,-235,432,587,16
294,851,792,363,99
295,-701,8,696,66
296,-559,321,230,432
297,-695,566,498,105
298,-848,801,201,331
299,59,-659,221,265
300,-537,198,2,194
301,274,-829,630,307
302,-267,774,885,355
303,-193,358,712,104
