city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,22,51,63,25
3,27,-44,68,24
4,-34,-34,17,31
5,-60,-24,2,24
6,43,40,61,35
7,11,-69,14,25
8,66,38,41,8
9,6,67,4,4
10,26,-44,8,34
11,-64,-12,4,11
12,-26,66,45,24
13,8,24,50,5
14,64,60,61,21
15,-18,-67,26,33
16,-50,12,12,35
17,62,-29,24,15
18,-69,-68,16,23
19,-70,40,66,35
20,-13,2,5,27
21,-38,37,42,28
22,68,-53,47,24
23,-56,32,68,6
24,23,-40,20,31
25,-5,21,69,16
26,-68,2,50,11
27,14,60,45,15
28,-14,-18,45,27
29,38,70,4,31
30,-34,45,58,27
31,-57,-17,69,13
32,-70,63,19,23
33,50,46,7,12
34,63,-51,52,32
35,35,-3,34,35
36,7,45,2,11
37,-14,53,35,9
38,62,-11,60,21
39,22,70,49,17
40,-2,24,8,25
41,-35,-20,31,8
42,52,-61,38,21
43,-2,-7,56,6
44,24,3,6,19
45,-59,-70,7,16
46,-4,-22,66,17
47,-6,-61,56,31
48,-45,1,33,22
49,2,3,54,5
50,-51,6,1,10
51,2,39,63,30
52,22,34,35,10
53,20,54,36,32
54,37,-54,12,5
55,-36,-26,67,17
56,44,-7,50,23
57,2,-19,7,15
58,-34,41,35,19
59,-58,-29,52,3
60,30,-57,61,20
61,21,-11,13,4
62,1,66,26,28
63,-29,-28,63,30
64,-44,-36,65,8
65,24,24,30,17
66,-34,69,62,11
67,26,-44,56,12
68,-48,29,63,25
69,-37,-32,55,26
70,-21,27,24,20
