city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-37,2,44,13
3,3,-15,14,27
4,-23,52,61,28
5,-9,-48,54,25
6,-23,-23,13,1
7,-40,-24,14,26
8,41,62,9,12
9,16,23,11,6
10,-17,-52,55,20
11,50,62,12,20
12,-41,54,56,18
13,-7,40,60,23
14,27,59,51,25
15,6,51,30,24
16,61,8,12,29
17,-52,8,22,12
18,5,-24,30,9
19,-55,-28,10,24
20,33,-6,9,6
21,7,17,42,23
22,-45,-11,43,16
23,-33,-1,10,28
24,14,-18,53,30
25,46,-54,24,5
26,22,-41,45,13
27,49,23,2,27
28,-53,0,58,3
29,-37,45,43,24
30,7,-12,49,4
31,-6,34,58,30
32,-10,-18,17,19
33,39,-30,29,30
34,-44,-14,55,21
35,29,57,20,13
36,42,36,40,23
37,-36,-36,4,25
38,14,62,47,6
39,-25,-44,8,19
40,16,21,37,19
41,59,25,47,1
42,10,15,6,4
43,-59,-8,23,15
44,47,-54,37,12
45,53,21,31,17
46,-32,-56,32,24
47,-19,-5,4,18
48,15,-1,15,18
49,30,16,55,10
50,1,-17,5,20
51,-24,-16,19,9
52,38,18,15,4
53,-48,-26,55,2
54,28,25,47,9
55,27,-35,13,6
56,29,1,2,29
57,-35,17,5,23
58,19,-21,50,20
59,-45,59,59,11
60,42,-31,54,23
61,-28,-47,2,24
62,-35,49,20,11
