city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,4,11,41,4
3,29,26,18,11
4,-26,48,11,19
5,-21,32,2,22
6,1,14,14,11
7,22,-9,48,9
8,13,21,26,21
9,-38,-18,36,21
10,14,-13,14,4
11,48,-12,45,8
12,-31,-22,42,17
13,34,50,46,15
14,-48,-39,43,5
15,-8,35,16,4
16,50,41,27,14
17,-3,-17,10,8
18,44,26,22,3
19,17,-31,25,3
20,-9,3,20,17
21,1,39,14,25
22,-25,-5,40,11
23,48,-31,15,20
24,-8,6,15,5
25,-21,-38,46,8
26,47,-7,7,21
27,-15,-6,45,19
28,43,-44,13,23
29,33,0,16,16
30,21,2,50,2
31,0,7,44,25
32,-44,19,12,4
33,9,-49,37,1
34,-12,23,48,7
35,27,-46,42,25
36,-16,-16,48,18
37,-17,-18,48,25
38,15,13,44,2
39,-2,13,6,20
40,-9,-26,18,16
41,-29,-10,38,8
42,47,-10,17,16
43,-14,4,39,13
44,-5,-40,50,10
45,37,-12,17,5
46,-17,-38,46,1
47,-21,-3,13,11
48,29,33,50,21
49,-20,26,17,10
50,41,7,5,21
