city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-6,-28,31,20
3,-3,35,7,18
4,-1,-12,18,1
5,14,-14,36,3
6,36,10,15,14
7,20,-9,33,2
8,30,-22,22,16
9,-17,-29,14,4
10,-23,-10,18,13
11,23,-9,8,10
12,-30,32,19,1
13,-27,21,24,8
14,-6,-34,18,16
15,-17,1,19,17
16,3,-30,38,16
17,9,-11,32,13
18,18,32,2,12
19,-11,7,2,9
20,22,37,26,16
21,-32,29,7,6
22,1,-20,34,17
23,38,-3,7,9
24,-6,-6,2,20
25,13,36,25,8
26,-28,12,23,3
27,-38,-39,11,3
28,35,-17,38,11
29,-21,28,19,1
30,9,6,5,20
31,20,21,23,18
32,-10,38,13,3
33,-26,-27,9,6
34,10,-7,23,12
35,-9,16,28,1
36,-29,-14,11,14
37,31,22,18,10
38,35,7,31,6
39,0,5,9,11
