city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-63,-19,87,42
3,-64,2,67,14
4,-64,55,50,34
5,-13,-31,21,41
6,-66,-87,19,27
7,-90,-72,92,25
8,94,32,73,16
9,-11,2,76,34
10,-84,10,19,24
11,-85,42,45,31
12,53,48,45,7
13,-30,25,19,46
14,-34,75,3,7
15,-42,51,6,27
16,84,-21,19,46
17,35,-70,26,47
18,-10,-22,35,37
19,90,-35,62,7
20,-20,-7,92,36
21,43,-47,90,42
22,-37,81,38,45
23,-23,-41,50,26
24,92,84,16,36
25,-31,20,7,32
26,-19,-55,25,33
27,-58,-18,51,21
28,43,87,90,25
29,-78,3,76,16
30,84,11,10,29
31,26,28,35,32
32,-35,67,18,45
33,-19,-39,53,3
34,-14,-8,18,39
35,29,-36,75,25
36,-84,-41,42,35
37,-42,-84,80,32
38,-32,22,49,13
39,-39,46,29,34
40,-41,86,71,1
41,-57,-65,26,39
42,-75,10,86,15
43,26,73,8,33
44,95,54,36,16
45,-65,33,73,22
46,-46,-55,19,25
47,22,36,43,40
48,4,7,82,10
49,-7,39,14,12
50,36,58,93,10
51,-36,71,21,43
52,1,78,13,32
53,-13,15,21,30
54,30,77,95,17
55,-57,-25,42,6
56,88,-83,87,10
57,48,-45,32,45
58,-82,-41,61,35
59,35,-51,51,29
60,20,33,57,4
61,7,-92,90,29
62,84,-81,36,30
63,-31,44,82,12
64,43,-3,68,1
65,60,-74,84,5
66,22,-48,30,28
67,-49,-43,74,12
68,87,-77,56,10
69,7,24,67,16
70,2,-11,81,43
71,-34,-29,14,9
72,80,-94,21,34
73,95,-78,4,4
74,28,-39,56,21
75,33,-15,36,7
76,-74,0,72,13
77,80,-49,44,48
78,47,1,55,11
79,70,-7,70,36
80,3,-72,70,28
81,14,59,49,3
82,-40,-85,43,4
83,-17,85,80,23
84,-25,-3,73,35
85,-62,79,43,8
86,-82,-18,35,20
87,-90,27,20,9
88,91,20,88,13
89,-38,-67,27,24
90,-82,-85,17,17
91,-45,49,2,17
92,-90,-85,69,28
93,-14,90,65,10
94,84,41,35,37
95,-4,-51,61,35
