city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-39,-42,39,8
3,-5,-12,34,45
4,-74,88,37,4
5,-83,6,68,1
6,74,-66,54,34
7,22,4,43,18
8,-52,-56,12,17
9,58,-5,84,19
10,26,49,24,7
11,45,63,18,21
12,-13,-28,55,30
13,-46,-72,71,25
14,22,43,45,21
15,-75,-84,40,4
16,-58,64,14,22
17,-79,-64,53,36
18,-19,-18,74,43
19,-27,-56,62,4
20,10,71,89,40
21,-81,35,1,31
22,81,28,12,31
23,11,-18,14,3
24,-63,-5,5,40
25,-27,19,11,23
26,-4,-17,50,21
27,-69,-33,5,30
28,-47,-88,78,30
29,-53,-62,50,43
30,60,-62,64,16
31,32,13,44,37
32,-70,72,2,33
33,12,-70,46,35
34,62,59,73,18
35,-31,18,42,29
36,-44,-68,73,2
37,-44,-34,35,43
38,14,38,6,43
39,-2,21,28,25
40,15,-16,22,30
41,-19,-68,75,3
42,-28,41,65,13
43,-63,11,18,8
44,-49,-47,51,24
45,-10,61,35,34
46,81,51,34,3
47,35,50,53,27
48,13,54,23,28
49,-65,-32,38,40
50,-36,2,13,31
51,-16,-27,70,13
52,-58,71,73,21
53,47,-82,36,9
54,-33,85,86,21
55,-30,51,38,14
56,75,31,51,41
57,15,-56,5,1
58,-60,75,39,9
59,-23,-52,56,43
60,34,71,2,32
61,83,-34,11,16
62,-23,-45,63,33
63,-28,-36,12,16
64,-84,-72,28,38
65,23,-61,47,41
66,-62,38,62,24
67,-28,-20,19,22
68,82,27,44,9
69,23,49,24,12
70,51,-12,4,35
71,-59,11,20,23
72,-22,-59,9,18
73,30,-65,15,12
74,-82,-48,61,3
75,84,17,77,17
76,90,27,80,27
77,-4,8,38,32
78,47,-23,19,18
79,-64,-44,53,36
80,-57,53,42,43
81,-77,41,21,1
82,-54,14,75,27
83,85,36,80,15
84,-58,-7,20,32
85,-51,-25,63,6
86,88,81,84,17
87,-71,-3,4,40
88,90,90,39,12
89,-62,60,52,2
90,19,37,17,43
