city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-4,-30,57,28
3,-11,14,83,37
4,-76,-34,11,18
5,90,-17,90,1
6,44,-76,18,27
7,2,58,34,37
8,-15,-82,69,36
9,-29,-79,55,44
10,-59,89,46,14
11,68,-31,32,19
12,-9,34,74,16
13,61,20,53,46
14,-60,-14,83,36
15,46,33,91,8
16,-82,15,68,5
17,-51,32,74,33
18,-81,-88,67,41
19,-24,-90,84,25
20,53,12,3,22
21,-59,8,79,24
22,-12,-1,36,20
23,-28,74,68,46
24,80,-71,60,38
25,1,36,18,12
26,-38,-39,40,22
27,-90,37,23,32
28,12,25,83,25
29,-32,-56,58,33
30,38,37,78,43
31,79,25,66,12
32,-1,54,13,33
33,59,-46,59,25
34,-85,-50,28,15
35,-66,-80,4,32
36,28,-70,24,4
37,-36,21,43,5
38,54,27,57,10
39,17,48,76,16
40,54,-5,18,21
41,66,77,84,23
42,43,48,62,22
43,-52,69,12,4
44,8,34,40,38
45,-70,13,2,25
46,-48,-58,42,23
47,-47,-54,60,4
48,-87,-58,2,25
49,-91,65,70,7
50,-1,-13,80,36
51,-34,-72,10,46
52,-19,-58,87,12
53,-19,-74,9,44
54,-36,-49,44,2
55,23,4,85,27
56,54,59,42,40
57,89,-68,90,1
58,-25,85,69,41
59,79,-74,32,40
60,-71,-86,38,29
61,-47,65,32,11
62,23,65,34,8
63,86,16,37,4
64,2,84,79,21
65,20,-34,68,1
66,2,-21,16,28
67,81,-79,46,41
68,62,8,25,26
69,-27,20,15,44
70,-30,77,10,20
71,81,23,90,22
72,56,23,82,29
73,10,-14,82,43
74,43,73,81,39
75,-53,-86,48,37
76,-7,36,35,35
77,-78,-81,1,29
78,72,-1,74,22
79,-75,10,88,34
80,-8,-46,46,20
81,0,7,1,9
82,13,90,29,13
83,66,16,60,10
84,50,-79,26,36
85,-91,20,31,10
86,25,24,60,11
87,-44,73,36,21
88,43,-45,49,46
89,-35,85,20,39
90,-84,-12,55,8
91,53,22,89,23
