city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,23,-37,3,17
3,-32,21,63,16
4,-25,-29,44,31
5,-5,39,56,31
6,-14,-51,47,20
7,-27,28,33,27
8,14,23,9,8
9,-18,-39,41,9
10,12,-57,53,32
11,56,-2,65,2
12,63,-37,40,22
13,-32,39,58,4
14,63,4,9,13
15,-3,-56,21,10
16,-34,33,8,32
17,57,30,28,1
18,-57,11,36,1
19,13,-64,24,19
20,64,-63,13,17
21,-26,36,39,30
22,32,-28,39,28
23,-16,45,46,31
24,31,-32,16,2
25,-50,35,65,25
26,45,19,54,32
27,8,-10,9,23
28,-53,-5,32,4
29,15,44,9,24
30,-61,-30,51,16
31,10,20,7,22
32,-1,-55,56,20
33,-64,26,11,19
34,33,47,46,15
35,32,39,1,2
36,23,-34,63,26
37,36,-51,16,24
38,46,-29,23,9
39,-25,-41,16,20
40,-36,34,29,1
41,6,57,65,3
42,22,-65,19,18
43,-57,-51,30,15
44,-36,-40,65,12
45,9,54,7,17
46,3,17,61,3
47,10,-37,24,32
48,64,-64,44,27
49,-13,-32,55,13
50,38,-46,22,23
51,56,44,32,25
52,-5,11,3,10
53,-41,-62,3,28
54,-47,-16,65,4
55,53,22,28,21
56,-16,29,18,28
57,-55,-27,45,3
58,31,-53,2,23
59,40,-20,50,24
60,-26,7,22,18
61,-23,43,2,14
62,-48,6,37,13
63,25,-2,47,2
64,32,-4,13,1
65,56,-49,62,21
