city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,9,-10,26,2
3,31,-34,6,9
4,-8,8,25,17
5,35,1,16,2
6,16,-34,15,6
7,28,-31,4,18
8,40,25,38,17
9,-10,-14,35,11
10,36,-21,14,10
11,-19,-3,5,20
12,-36,-2,37,12
13,15,-11,40,5
14,-5,29,5,7
15,-18,-11,29,7
16,31,31,13,4
17,24,-11,14,5
18,12,18,23,2
19,1,-1,7,17
20,25,-11,35,13
21,39,19,2,16
22,9,-18,20,20
23,-36,29,16,3
24,-8,13,23,13
25,28,4,13,12
26,38,-7,17,11
27,38,35,19,9
28,34,-20,2,5
29,-18,-9,15,4
30,31,2,25,8
31,-34,31,23,10
32,11,10,40,12
33,35,-1,38,1
34,-34,33,11,12
35,-14,20,24,17
36,24,-10,3,13
37,-15,9,27,18
38,38,-19,38,6
39,-6,2,2,12
40,-21,-20,36,13
