city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-20,70,147,54
3,-87,121,145,39
4,-150,114,121,24
5,-10,28,15,1
6,142,-114,137,32
7,-147,-128,82,3
8,-104,135,150,57
9,137,50,105,60
10,-25,-94,43,16
11,56,-97,44,35
12,-124,-54,123,3
13,-50,23,136,69
14,60,92,23,41
15,84,57,114,52
16,21,-34,145,10
17,119,-20,125,57
18,-142,22,98,35
19,23,97,74,66
20,-36,-90,66,34
21,-11,-91,56,39
22,137,-3,101,50
23,-58,-95,118,17
24,-87,-137,136,48
25,104,-45,48,19
26,91,-74,101,44
27,38,116,117,4
28,126,-4,111,74
29,95,116,24,75
30,-48,-125,129,7
31,-132,-42,4,56
32,-69,-18,122,7
33,-64,-40,105,61
34,-45,114,9,34
35,39,-45,93,38
36,-121,81,116,41
37,-147,115,71,13
38,132,-101,116,65
39,-61,37,77,67
40,74,-132,122,4
41,8,-148,82,35
42,69,68,34,21
43,-60,24,2,75
44,-90,-112,49,9
45,1,69,40,8
46,-37,-137,57,56
47,13,-16,99,4
48,118,73,142,5
49,-72,112,116,46
50,-106,18,12,4
51,-51,-145,92,55
52,83,-101,63,34
53,-132,-67,123,67
54,-14,6,126,52
55,-10,-139,99,65
56,44,7,109,42
57,127,-90,110,24
58,-48,-149,7,55
59,-64,-110,67,51
60,106,-61,96,49
61,4,64,139,5
62,99,-52,115,25
63,-125,117,48,23
64,98,134,4,45
65,38,4,116,15
66,98,-85,149,37
67,51,-117,46,18
68,7,105,110,39
69,-126,-102,44,73
70,47,-50,94,23
71,138,81,139,43
72,17,61,46,49
73,-125,-140,42,37
74,112,-86,53,64
75,2,74,73,17
76,106,-82,112,45
77,38,-25,58,42
78,-43,94,81,64
79,-95,-104,43,61
80,-126,-108,21,41
81,38,-115,116,41
82,-76,-50,50,15
83,146,106,141,75
84,112,77,138,10
85,-25,79,105,30
86,-22,-97,21,38
87,149,-124,37,22
88,34,145,143,37
89,-103,73,80,49
90,-8,-57,118,58
91,47,135,82,23
92,9,71,27,14
93,-66,64,137,13
94,-79,-149,56,62
95,-98,16,1,66
96,-73,75,113,70
97,105,-148,132,30
98,-94,140,31,68
99,-34,121,27,19
100,63,-38,42,35
101,69,7,76,33
102,118,-48,103,49
103,81,-117,77,71
104,-81,71,88,14
105,150,125,41,66
106,132,-150,130,22
107,12,-23,64,54
108,-123,122,115,71
109,93,-64,86,65
110,137,7,76,46
111,-28,-97,135,73
112,-78,-100,73,55
113,-104,64,57,59
114,39,-63,113,32
115,-142,-126,27,6
116,-87,-106,16,69
117,-9,142,149,10
118,-52,-4,149,8
119,-103,-48,82,42
120,2,94,59,9
121,-47,42,101,10
122,-98,104,7,56
123,-69,-109,115,30
124,46,-146,29,16
125,113,129,15,74
126,-69,72,136,31
127,118,-17,121,35
128,44,97,136,19
129,50,87,57,6
130,-134,-38,76,43
131,-40,34,89,27
132,14,51,38,75
133,28,70,84,46
134,124,-38,117,48
135,-113,116,24,12
136,31,149,71,28
137,-39,-100,9,34
138,63,43,26,49
139,63,111,113,11
140,-63,-32,120,35
141,-46,-74,103,58
142,106,129,77,26
143,71,-93,19,14
144,80,-136,1,62
145,-127,29,57,19
146,-99,-102,1,12
147,96,-74,42,15
148,-8,-41,70,12
149,-121,-47,105,41
150,-62,-106,52,24
