city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-5,9,10,9
3,28,1,29,7
4,2,13,2,16
5,29,-33,28,1
6,5,12,2,2
7,30,-34,16,12
8,-35,15,24,13
9,-9,-5,19,18
10,34,18,28,11
11,3,3,19,1
12,-23,20,23,12
13,16,27,34,1
14,-17,-31,7,8
15,-12,-9,6,4
16,4,-13,4,9
17,16,-7,27,17
18,-31,-24,1,6
19,4,-28,9,5
20,-34,-21,21,8
21,20,-18,23,12
22,5,-15,2,6
23,-16,-3,2,12
24,-9,11,9,6
25,-24,-17,20,10
26,0,-5,3,14
27,2,-6,13,7
28,-34,-7,2,7
29,11,-5,15,5
30,-33,14,18,11
31,23,19,6,11
32,-17,-8,14,12
33,-24,14,33,9
34,28,-34,24,17
35,22,-8,11,1
