city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-56,-52,20,27
3,-33,-25,11,5
4,51,-2,38,17
5,8,57,59,10
6,-36,36,52,4
7,-23,23,16,12
8,47,-51,18,9
9,-30,-56,42,15
10,-26,11,11,20
11,-17,14,29,13
12,-34,-46,34,9
13,22,43,31,16
14,-2,-52,22,28
15,-34,-57,19,18
16,57,28,31,28
17,-55,0,15,10
18,9,54,11,17
19,-4,7,31,18
20,16,-3,36,8
21,-26,-45,46,20
22,-10,-10,31,21
23,39,-33,1,10
24,0,-54,9,22
25,10,26,36,12
26,-5,-1,8,9
27,33,-15,52,18
28,-56,-6,22,2
29,7,52,19,10
30,-32,-4,24,10
31,-50,-39,54,15
32,-4,-55,4,27
33,38,-48,31,29
34,51,29,48,10
35,28,-52,57,27
36,-54,-52,29,18
37,21,43,5,18
38,-45,52,3,13
39,-55,33,26,30
40,51,-27,59,8
41,31,-47,26,21
42,25,-47,9,11
43,36,12,22,13
44,32,-4,22,22
45,46,-2,53,22
46,57,37,55,28
47,15,12,59,15
48,19,-45,48,7
49,-57,-51,43,10
50,39,41,5,1
51,-25,37,50,4
52,14,9,13,17
53,40,-41,27,16
54,-1,48,20,7
55,-22,-9,4,1
56,-57,37,45,11
57,4,-32,2,7
58,55,38,10,18
59,-41,2,22,18
