city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,195,-248,37,127
3,-394,196,389,114
4,340,255,116,174
5,-344,-77,255,48
6,121,338,40,39
7,66,20,351,25
8,276,280,334,91
9,-334,344,4,157
10,250,318,186,189
11,364,53,120,40
12,379,-101,66,180
13,385,-230,268,15
14,44,213,236,69
15,289,277,299,106
16,-159,-389,375,75
17,323,380,364,155
18,-297,-140,279,91
19,396,301,390,175
20,384,-143,12,24
21,-320,-164,130,106
22,279,326,324,110
23,-43,-272,271,181
24,109,154,119,34
25,239,-393,258,102
26,273,219,165,49
27,318,-309,12,90
28,25,-234,379,22
29,210,-131,156,147
30,327,165,322,191
31,0,274,52,137
32,60,-56,308,179
33,-280,-189,105,109
34,249,-45,141,72
35,196,308,19,56
36,-260,388,177,187
37,-267,30,279,198
38,-192,251,113,172
39,248,-199,212,21
40,326,373,30,175
41,-46,-89,122,7
42,-219,253,362,79
43,-357,-346,7,190
44,308,8,121,93
45,334,-89,133,24
46,-104,116,90,191
47,-15,-78,378,194
48,-302,197,282,30
49,-205,-117,282,197
50,-349,-240,74,192
51,-255,-252,194,165
52,193,210,365,101
53,-16,-113,53,50
54,97,-111,245,152
55,-107,-4,115,49
56,17,-191,361,121
57,84,-166,390,128
58,-105,-96,311,191
59,348,-64,287,60
60,-373,347,348,149
61,-177,316,360,80
62,-201,-54,279,167
63,-165,147,97,82
64,385,111,392,193
65,168,-276,238,64
66,-202,-395,143,131
67,142,-264,181,198
68,177,-64,226,130
69,90,30,105,109
70,273,-319,306,141
71,-65,274,394,74
72,28,74,348,32
73,205,-100,328,134
74,305,136,218,93
75,-146,224,106,176
76,-366,-227,86,146
77,122,-333,304,102
78,-317,86,133,98
79,-372,-267,37,28
80,-229,-35,225,9
81,-97,183,44,160
82,192,143,351,155
83,346,233,279,11
84,38,-67,261,42
85,-200,-42,354,64
86,-171,157,244,38
87,-374,77,347,136
88,203,36,143,60
89,-361,-260,383,54
90,-183,98,249,75
91,-178,242,139,103
92,-11,-31,156,190
93,183,-92,107,159
94,399,-306,4,119
95,-155,-157,344,125
96,163,-317,11,55
97,-372,-220,322,142
98,-308,354,89,38
99,316,329,63,188
100,311,-383,272,124
101,277,-382,166,137
102,48,0,285,68
103,272,27,236,83
104,-2,-214,231,191
105,59,-207,23,129
106,20,-301,337,183
107,219,-264,284,86
108,-369,39,243,74
109,-388,-143,27,73
110,275,329,287,118
111,279,390,344,165
112,-339,-336,206,89
113,-332,-103,138,56
114,75,250,353,45
115,198,202,234,27
116,-49,357,314,132
117,-281,225,117,4
118,-18,368,106,104
119,358,326,218,116
120,109,378,309,111
121,-380,30,299,74
122,271,-316,160,137
123,291,60,182,10
124,215,371,279,131
125,158,-334,224,172
126,367,-191,118,98
127,381,-388,88,75
128,355,-145,43,126
129,237,-197,15,68
130,-94,-251,385,135
131,-168,-292,194,135
132,-118,161,102,94
133,-117,190,238,170
134,-130,-234,171,198
135,399,-305,394,20
136,-9,-81,262,65
137,293,-215,134,157
138,172,-196,248,35
139,-70,-391,259,30
140,-34,105,375,100
141,23,-351,42,166
142,-141,192,344,54
143,166,184,31,120
144,-68,211,300,175
145,-291,165,1,100
146,241,390,150,59
147,133,232,123,153
148,85,-81,344,118
149,-154,201,77,178
150,311,99,259,76
151,79,358,150,185
152,-269,73,207,14
153,130,125,347,35
154,-376,-295,42,133
155,-184,-192,130,23
156,-174,23,61,128
157,-384,397,230,127
158,-94,-166,32,96
159,194,-331,70,196
160,237,251,372,59
161,-10,-52,399,48
162,71,302,44,28
163,-118,-263,250,23
164,153,175,314,148
165,109,29,336,72
166,118,392,328,5
167,-233,372,179,198
168,286,-72,204,169
169,-280,267,65,84
170,184,-131,234,116
171,58,351,228,162
172,-147,-113,235,183
173,138,-63,42,108
174,-294,-360,186,117
175,340,94,222,199
176,116,348,400,98
177,-159,55,3,138
178,-226,-186,105,74
179,106,-281,336,101
180,290,394,207,78
181,299,85,85,51
182,-19,102,340,183
183,-319,346,19,9
184,156,100,285,181
185,-208,57,113,61
186,-395,-237,169,27
187,-53,-208,177,19
188,9,-283,353,53
189,-238,-246,300,35
190,-259,-51,151,99
191,-111,73,259,23
192,-181,-37,336,24
193,-143,-58,198,181
194,-315,-379,293,70
195,388,-287,355,93
196,-203,83,233,194
197,-85,220,93,177
198,8,242,391,179
199,-315,-243,367,47
200,388,326,250,118
201,324,-400,278,150
202,-214,-188,218,4
203,180,-220,25,49
204,195,-171,181,111
205,-369,81,332,135
206,71,370,378,21
207,-76,-266,301,121
208,244,-43,384,46
209,-389,61,3,164
210,-154,400,85,39
211,81,305,103,62
212,-344,-334,57,7
213,324,377,67,48
214,-268,117,372,38
215,-328,255,217,189
216,342,-103,256,137
217,-204,27,310,152
218,-254,-388,120,74
219,386,-46,229,139
220,290,327,25,160
221,143,-309,140,4
222,-176,231,284,133
223,378,81,172,157
224,209,-247,241,62
225,-183,-352,226,107
226,2,-32,251,24
227,63,-335,61,93
228,315,28,68,58
229,156,-346,261,86
230,372,128,337,60
231,-380,166,274,41
232,-27,365,268,170
233,230,222,347,80
234,-359,392,61,188
235,159,-164,313,199
236,397,354,228,130
237,173,195,260,141
238,-330,107,71,112
239,46,-99,251,85
240,351,112,55,61
241,-101,-65,360,82
242,75,-201,170,138
243,-39,155,360,37
244,-252,-95,2,140
245,233,219,373,197
246,69,-315,316,101
247,137,-29,293,185
248,174,-342,10,102
249,31,-147,43,187
250,-26,324,244,171
251,-147,-204,190,16
252,68,-198,381,84
253,-62,279,240,86
254,-304,-243,37,102
255,238,-305,15,37
256,133,-148,261,160
257,216,-5,373,33
258,89,110,386,187
259,-172,229,286,183
260,-22,-298,128,14
261,253,-5,21,90
262,-192,-182,10,16
263,381,235,103,175
264,248,19,392,46
265,-399,-1,274,158
266,-308,-29,1,76
267,369,244,399,132
268,196,274,78,154
269,71,-122,221,102
270,243,196,139,191
271,-54,4,282,136
272,359,163,338,127
273,262,298,352,1
274,-326,-291,397,91
275,-158,29,319,72
276,-307,369,316,76
277,-258,20,12,127
278,364,-173,85,61
279,244,-389,276,140
280,-155,397,206,27
281,181,-23,337,3
282,-117,-315,204,58
283,303,351,9,166
284,-26,357,47,25
285,13,-194,48,179
286,-349,-263,168,102
287,107,-332,306,68
288,-94,-221,6,34
289,154,124,198,145
290,-377,80,278,115
291,-254,-184,294,128
292,335,153,202,105
293,200,-318,279,33
294,-119,-187,277,138
295,293,-269,265,161
296,-23,42,48,114
297,360,334,338,100
298,-380,72,341,117
299,-128,-305,25,116
300,391,-51,232,192
301,391,-64,293,62
302,155,-382,55,121
303,-161,378,19,10
304,349,335,269,56
305,20,-353,393,124
306,-189,357,353,44
307,-389,-350,185,57
308,-225,201,48,26
309,-32,-108,210,200
310,172,18,38,162
311,-133,182,368,21
312,4,224,16,116
313,141,-290,222,10
314,-377,202,129,16
315,34,-151,127,183
316,296,-120,187,64
317,71,251,278,171
318,-104,-174,307,36
319,-353,51,203,174
320,268,185,277,48
321,361,-237,279,19
322,-116,-143,6,187
323,116,-97,248,177
324,-77,-220,34,189
325,33,-22,135,157
326,12,-52,53,77
327,-391,160,6,55
328,95,-202,223,135
329,285,-258,268,128
330,-295,241,400,172
331,398,-254,125,29
332,-301,339,247,164
333,-125,-120,198,33
334,-73,232,359,53
335,-159,-206,119,64
336,-266,299,200,87
337,244,92,260,107
338,-246,-273,183,92
339,-318,-56,252,179
340,-29,41,91,137
341,99,-168,302,129
342,-53,161,114,47
343,250,-287,85,77
344,222,-312,18,99
345,84,-248,256,8
346,-93,323,324,200
347,-198,356,236,38
348,-177,-130,33,118
349,205,364,42,14
350,121,-26,186,97
351,-2,397,82,28
352,-226,-394,184,22
353,-78,-349,204,82
354,40,390,9,43
355,-308,371,192,9
356,-60,-142,127,99
357,39,-33,224,164
358,-134,98,310,71
359,-241,241,52,164
360,-236,-3,177,77
361,-119,320,353,41
362,123,-303,322,111
363,-398,-394,236,153
364,-32,113,316,169
365,74,267,65,100
366,26,199,55,151
367,-368,396,318,174
368,195,126,185,92
369,156,210,138,131
370,-171,58,147,14
371,345,261,201,125
372,207,-66,12,111
373,354,-275,156,88
374,143,-99,358,69
375,-279,31,221,141
376,-242,148,7,31
377,-326,-271,171,65
378,271,324,323,198
379,-228,116,298,157
380,11,-60,342,182
381,375,290,339,36
382,-258,-351,246,102
383,-220,132,392,33
384,278,-62,80,178
385,286,-275,323,190
386,396,-396,157,10
387,391,341,390,112
388,-282,24,229,62
389,184,331,113,193
390,125,111,322,105
391,63,342,44,165
392,323,-195,394,53
393,-345,37,177,139
394,-265,196,356,30
395,-171,-12,90,100
396,303,95,286,187
397,215,-20,354,169
398,375,122,26,163
399,342,-322,294,95
400,66,-213,291,67
