city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-297,468,296,121
3,-208,-34,35,156
4,-276,-28,360,207
5,-104,469,39,88
6,-143,-101,201,235
7,495,421,156,119
8,141,-122,482,178
9,-216,-460,165,138
10,177,357,20,7
11,-88,-183,162,212
12,429,376,287,161
13,-98,318,321,42
14,149,-493,232,82
15,176,367,311,188
16,300,-259,389,171
17,-439,-305,167,87
18,-108,115,287,174
19,-414,-287,439,173
20,115,-488,289,80
21,263,23,146,137
22,109,352,371,224
23,75,313,217,41
24,-84,-67,465,159
25,-231,179,477,69
26,442,-209,290,130
27,373,-263,331,101
28,473,-191,499,196
29,385,-397,409,95
30,-426,436,107,24
31,-154,283,412,102
32,379,-136,120,63
33,106,-220,106,224
34,-403,149,155,92
35,-468,14,227,138
36,79,459,285,77
37,-15,346,149,97
38,-103,-451,328,147
39,109,-228,51,158
40,-463,-370,281,116
41,-21,102,268,137
42,-495,399,229,231
43,-438,247,238,135
44,476,432,196,235
45,-172,206,462,211
46,433,347,401,125
47,-250,413,334,247
48,-358,231,34,93
49,-45,-229,363,179
50,-424,419,343,243
51,-145,-345,464,229
52,-260,-177,224,30
53,-378,-414,466,211
54,-330,-136,459,191
55,107,411,215,201
56,-433,-171,429,9
57,-342,335,455,108
58,210,-271,210,243
59,139,-77,362,63
60,90,-111,38,181
61,-277,140,119,14
62,-262,173,192,11
63,473,-243,300,98
64,-116,18,483,71
65,-117,11,409,172
66,44,418,244,80
67,185,486,338,73
68,-177,367,24,238
69,425,466,157,155
70,495,220,448,8
71,-448,-131,376,185
72,214,-197,247,194
73,-458,-406,164,50
74,303,-224,310,103
75,143,304,12,112
76,385,359,378,83
77,59,-242,29,122
78,320,438,86,54
79,42,169,471,187
80,91,426,436,2
81,242,252,326,221
82,52,-13,116,184
83,-42,38,359,189
84,469,66,297,38
85,-107,-256,75,113
86,-37,-410,401,215
87,303,-370,455,90
88,461,78,387,101
89,-269,445,162,134
90,-215,54,27,74
91,120,-193,398,123
92,373,-367,376,185
93,-90,-408,223,19
94,159,434,176,23
95,-224,331,355,8
96,-344,19,425,97
97,-258,299,409,75
98,423,-18,479,129
99,-339,-300,252,185
100,-182,-481,187,204
101,387,-233,498,140
102,159,248,124,23
103,-353,-498,51,179
104,-425,288,238,144
105,-38,288,155,177
106,468,83,191,17
107,-45,382,498,59
108,380,-437,429,218
109,497,176,323,100
110,-470,401,371,29
111,312,224,458,48
112,-446,-349,279,93
113,-48,-189,28,34
114,15,-445,374,99
115,447,-432,58,225
116,277,115,423,10
117,-178,123,354,120
118,-23,55,493,196
119,-484,-318,459,35
120,486,-164,194,91
121,439,-456,457,228
122,-28,-10,314,245
123,-55,-313,128,46
124,-194,313,195,166
125,-174,320,187,86
126,186,376,29,84
127,389,-67,103,61
128,257,-167,284,130
129,-488,-46,309,218
130,232,-357,338,187
131,-195,-313,498,114
132,-187,-330,497,94
133,121,463,56,126
134,252,328,412,197
135,490,466,236,15
136,221,-412,335,245
137,55,55,433,126
138,-408,14,422,40
139,430,-111,226,90
140,40,-220,288,199
141,-199,380,413,142
142,-261,115,423,175
143,196,-222,16,222
144,-172,-198,52,117
145,281,-216,77,19
146,-415,123,373,238
147,-438,288,472,172
148,-65,-445,278,19
149,-312,-365,13,33
150,183,123,448,204
151,328,32,486,148
152,397,106,112,200
153,48,-269,37,72
154,-372,-288,370,93
155,365,-88,301,140
156,-430,-312,320,140
157,-84,442,360,17
158,102,-308,247,142
159,294,396,483,176
160,239,-19,359,57
161,-192,-471,217,223
162,-12,196,439,242
163,185,-397,43,202
164,108,142,299,54
165,-360,-52,60,149
166,317,-379,85,210
167,25,-440,347,157
168,-395,463,18,218
169,-129,60,80,143
170,379,-27,464,201
171,-152,-60,59,152
172,-358,67,291,8
173,313,393,365,186
174,-419,188,226,224
175,0,-360,67,20
176,5,-488,454,212
177,-273,298,82,234
178,67,3,317,198
179,153,-299,276,243
180,139,-99,239,37
181,-232,-473,253,54
182,307,275,307,18
183,-496,385,454,110
184,-268,-476,278,183
185,150,-184,149,9
186,-182,166,452,168
187,-48,-37,486,153
188,55,384,318,190
189,78,-470,432,126
190,173,425,387,144
191,259,355,298,243
192,373,135,362,137
193,-356,400,471,230
194,452,162,366,225
195,-248,-324,393,21
196,206,-315,266,140
197,-488,-155,438,228
198,373,414,314,214
199,-483,292,370,153
200,474,132,266,44
201,-169,103,37,140
202,-418,-202,98,2
203,-314,257,435,141
204,114,-270,136,11
205,-272,-140,351,195
206,73,-377,369,44
207,491,195,247,184
208,338,-372,456,171
209,370,-170,63,29
210,266,-482,431,104
211,-93,-210,74,107
212,-3,484,80,146
213,484,230,462,133
214,54,-468,433,47
215,171,330,189,59
216,-217,371,187,59
217,44,-481,488,21
218,-331,435,255,92
219,-404,321,197,231
220,360,63,467,244
221,225,-325,497,223
222,-29,-158,357,206
223,-110,-107,147,243
224,384,-222,234,102
225,99,42,74,91
226,100,95,20,55
227,470,-255,436,190
228,-62,48,229,61
229,-94,-16,184,119
230,454,26,149,133
231,42,434,198,132
232,-8,-112,435,222
233,-306,-172,180,157
234,402,329,456,155
235,-110,491,98,142
236,-58,-5,162,12
237,-353,-41,441,68
238,-254,-107,79,43
239,-216,-69,204,106
240,-43,157,285,226
241,57,153,403,156
242,169,101,38,78
243,-374,-267,70,186
244,274,99,83,145
245,-23,-430,486,117
246,-133,-99,251,239
247,385,449,436,43
248,415,130,152,19
249,-479,117,158,55
250,493,-365,315,30
251,417,299,137,221
252,176,471,111,85
253,162,-318,84,14
254,-217,196,471,197
255,-429,-471,300,172
256,-325,-145,24,143
257,136,380,437,152
258,137,489,133,90
259,-321,-259,159,130
260,191,-142,47,218
261,-207,-204,336,240
262,-375,0,19,103
263,-214,367,119,49
264,451,-135,158,10
265,262,39,252,174
266,-204,314,104,35
267,-73,-223,401,192
268,-231,-143,132,66
269,375,216,305,200
270,340,-228,290,234
271,-401,321,361,26
272,339,299,155,3
273,203,59,201,136
274,-122,157,493,220
275,58,-414,198,96
276,222,-444,468,8
277,430,86,484,125
278,149,500,60,9
279,-60,-417,131,165
280,-128,131,195,162
281,178,0,170,8
282,98,-355,18,98
283,50,38,104,175
284,82,474,423,134
285,-372,-14,234,150
286,26,44,67,18
287,360,-322,164,144
288,-392,19,134,121
289,-151,-394,338,4
290,83,-260,347,193
291,260,289,57,196
292,-294,243,390,48
293,-162,227,170,9
294,368,337,398,97
295,-348,-123,100,45
296,-334,-179,213,162
297,-52,-490,70,97
298,225,-32,391,60
299,-475,-105,343,155
300,-155,45,315,116
301,-411,383,266,218
302,183,-14,45,54
303,-97,-371,338,84
304,115,22,150,13
305,38,-160,144,128
306,134,49,48,87
307,229,189,229,104
308,50,298,436,101
309,-39,-351,313,95
310,481,65,475,132
311,-264,324,39,125
312,-139,-122,4,21
313,-80,-100,172,154
314,-82,434,353,16
315,-355,-115,27,186
316,387,-173,27,238
317,-474,72,208,227
318,379,431,446,65
319,-445,288,229,164
320,455,373,499,180
321,413,-492,107,4
322,373,221,483,174
323,-326,-407,183,166
324,324,14,249,102
325,-105,-241,129,63
326,440,-5,497,222
327,-142,163,443,134
328,-164,447,479,93
329,230,55,299,187
330,26,481,21,187
331,-311,-91,15,7
332,21,432,90,18
333,2,-17,455,94
334,-173,395,472,54
335,-482,83,433,56
336,-377,375,330,194
337,448,95,127,154
338,203,484,213,201
339,-496,-490,472,135
340,473,-151,330,156
341,-319,220,403,116
342,-35,343,494,202
343,-64,382,3,191
344,484,48,489,187
345,288,-223,132,52
346,-397,-185,251,223
347,291,-300,73,233
348,258,488,470,49
349,-475,-172,104,206
350,380,477,305,223
351,-364,421,126,206
352,316,52,116,241
353,97,356,306,126
354,-320,-151,395,237
355,-342,-148,316,172
356,-326,-230,324,144
357,208,259,416,128
358,84,411,123,210
359,-16,487,331,246
360,-275,34,38,83
361,-303,34,486,24
362,-169,-91,234,38
363,-181,327,134,231
364,-203,-120,483,28
365,480,333,114,78
366,169,210,443,172
367,408,92,482,174
368,-138,-136,214,242
369,173,-460,500,123
370,-229,-350,337,169
371,372,79,379,53
372,237,-206,481,219
373,355,360,42,3
374,53,-443,399,27
375,30,449,122,223
376,396,192,148,35
377,487,-261,476,120
378,-417,105,366,235
379,43,48,230,119
380,399,-392,156,179
381,-103,-296,237,132
382,25,-121,374,217
383,298,206,216,78
384,65,-272,243,35
385,330,-48,122,124
386,-455,433,106,105
387,187,487,133,170
388,-466,-302,314,213
389,-26,-220,159,89
390,228,372,198,83
391,203,258,278,64
392,-372,-135,75,21
393,247,447,465,1
394,119,39,297,42
395,-27,248,418,163
396,-164,-57,135,161
397,341,-69,236,156
398,-98,-85,356,152
399,-290,-313,500,96
400,-239,259,351,86
401,-297,-168,246,146
402,480,-246,369,213
403,-403,193,406,98
404,37,-500,247,102
405,-310,-144,282,166
406,-63,6,36,219
407,291,153,65,42
408,258,-444,132,236
409,-127,225,399,102
410,-472,-359,270,196
411,173,350,496,232
412,295,-109,223,149
413,285,-218,30,51
414,177,2,389,191
415,-247,349,209,149
416,-426,426,25,148
417,263,310,292,107
418,-257,-429,53,105
419,367,-130,310,205
420,147,-403,203,98
421,-83,315,271,222
422,-126,61,365,242
423,-458,-310,53,68
424,316,-400,263,244
425,-36,-300,392,132
426,161,450,1,103
427,-112,150,289,239
428,54,342,211,155
429,-422,1,204,245
430,-13,413,432,175
431,-387,-164,54,52
432,-274,-101,433,24
433,-409,5,473,69
434,108,78,15,225
435,118,359,295,67
436,20,414,169,113
437,2,440,114,89
438,-456,317,288,225
439,272,-141,468,228
440,228,-283,304,219
441,-87,412,267,22
442,-148,-383,222,46
443,492,123,44,205
444,-237,99,237,101
445,-235,-96,116,63
446,-125,-208,361,78
447,-211,-99,169,245
448,300,122,15,93
449,-108,-401,437,77
450,341,-78,485,237
451,-400,-214,467,156
452,450,-415,158,104
453,111,5,226,148
454,37,-278,435,229
455,-474,-154,245,37
456,-423,-206,265,220
457,-215,166,332,227
458,476,186,18,144
459,392,-88,29,241
460,40,-160,171,153
461,284,245,378,218
462,321,140,498,95
463,72,-382,210,150
464,344,-2,67,197
465,-183,70,104,132
466,-435,201,90,87
467,-360,-147,467,133
468,-70,-187,175,55
469,450,-331,4,140
470,-471,165,16,48
471,353,387,293,90
472,-394,-262,398,15
473,-128,212,46,98
474,-232,386,212,157
475,473,477,87,10
476,-345,-107,367,199
477,-379,71,238,229
478,333,228,105,107
479,334,-258,118,85
480,-71,283,272,137
481,-453,-36,88,195
482,-47,445,124,234
483,404,150,492,106
484,197,165,115,118
485,112,-37,62,175
486,-39,-151,351,131
487,51,-16,30,163
488,4,107,215,238
489,-183,23,359,237
490,-302,-437,34,82
491,126,196,55,81
492,-264,-184,228,208
493,-428,245,343,4
494,-87,-25,305,6
495,167,-267,89,30
496,173,248,270,151
497,-54,127,115,17
498,-94,425,435,230
499,98,277,404,248
500,73,425,225,100
