city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-55,-38,16,8
3,46,28,64,14
4,9,-22,38,19
5,-22,-59,20,31
6,-16,62,31,7
7,-8,11,62,29
8,-6,20,24,15
9,-66,6,62,2
10,-5,-33,11,4
11,29,-50,65,12
12,-24,60,10,13
13,-31,6,5,32
14,-59,54,64,28
15,-4,-42,12,5
16,39,48,35,4
17,-66,10,25,24
18,23,-19,33,33
19,36,34,63,30
20,-66,-28,63,32
21,-44,6,63,33
22,55,30,56,13
23,-49,-63,55,32
24,-64,6,38,27
25,-22,2,58,33
26,28,-6,58,1
27,-17,32,5,17
28,63,-26,4,31
29,-55,-1,50,26
30,-13,5,52,17
31,-39,2,43,3
32,38,-10,37,6
33,21,58,51,21
34,0,15,28,30
35,63,-58,28,12
36,30,51,19,30
37,-16,-63,7,21
38,-53,28,30,15
39,42,-7,34,20
40,56,-18,53,27
41,39,-66,18,30
42,-61,-1,56,9
43,-1,56,42,22
44,28,49,38,12
45,-43,54,13,30
46,42,-26,51,19
47,-16,26,59,12
48,19,48,51,27
49,-16,-13,46,30
50,-48,11,28,32
51,20,50,29,5
52,11,-63,25,13
53,50,-64,29,7
54,19,-37,1,13
55,-10,11,47,6
56,-42,-30,29,26
57,-32,-8,20,10
58,-41,48,50,14
59,-52,51,20,1
60,8,-26,58,16
61,47,-28,10,15
62,46,-8,44,11
63,33,56,11,1
64,40,-20,14,24
65,-24,-13,39,9
66,-11,-53,18,32
