city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-24,32,34,6
3,6,-13,9,5
4,-8,29,1,14
5,21,27,38,9
6,-14,-24,40,11
7,-31,-29,19,13
8,-22,-34,16,3
9,-10,7,8,4
10,37,26,35,4
11,-14,0,7,3
12,16,1,1,15
13,40,33,5,5
14,27,-8,8,8
15,9,-29,4,16
16,-33,12,13,10
17,8,-1,8,10
18,40,-40,13,19
19,-22,-37,31,2
20,-25,31,5,17
21,26,11,21,6
22,20,0,8,13
23,29,30,17,8
24,9,18,33,4
25,-7,-2,35,20
26,-26,36,9,1
27,-30,-33,2,10
28,-27,-26,21,11
29,0,26,35,20
30,22,-26,27,1
31,-19,34,5,19
32,21,-1,29,19
33,31,7,32,10
34,-24,2,27,3
35,-12,-3,35,9
36,22,-21,2,5
37,-15,40,8,3
38,9,21,8,11
39,-6,3,13,13
40,-20,11,24,8
