city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,31,-37,36,5
3,-20,-43,44,8
4,-9,35,5,16
5,51,26,39,4
6,-3,-14,6,16
7,-27,-18,6,12
8,-31,-39,20,10
9,-8,16,10,24
10,-11,-11,7,23
11,-38,-28,49,13
12,-14,40,21,16
13,33,11,38,23
14,13,-1,9,26
15,23,14,33,24
16,-48,2,20,12
17,21,42,18,22
18,12,-4,19,16
19,34,21,51,5
20,-16,-24,4,19
21,-19,-43,25,12
22,10,22,8,23
23,8,-45,40,17
24,-15,34,47,8
25,22,-10,32,15
26,24,9,29,6
27,-48,-23,1,2
28,-44,-10,32,17
29,14,-1,11,23
30,-45,-50,34,4
31,-10,7,36,14
32,15,12,28,14
33,27,24,26,18
34,11,-49,37,16
35,-38,-10,21,10
36,-25,52,33,13
37,-12,-20,2,23
38,7,-11,33,8
39,-20,50,13,26
40,25,23,32,9
41,7,26,16,22
42,26,-8,50,10
43,-29,-42,40,14
44,26,42,17,21
45,12,13,6,3
46,45,47,37,15
47,12,-48,37,12
48,-51,51,20,20
49,-1,-27,18,17
50,-2,-11,39,18
51,6,-49,11,4
52,-18,-51,37,21
