city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-22,17,38,11
3,-39,-15,19,11
4,7,13,40,22
5,9,-22,6,14
6,-31,34,18,5
7,-21,-1,16,6
8,43,-41,19,1
9,-44,4,33,21
10,-13,-1,23,6
11,-32,-29,23,21
12,-3,-45,32,6
13,7,0,4,5
14,-5,-34,36,8
15,-26,-14,19,14
16,-24,-31,39,3
17,-40,10,2,19
18,4,-25,33,10
19,44,8,10,18
20,13,35,3,9
21,9,-33,2,21
22,20,-2,22,12
23,4,-33,42,14
24,-42,-40,12,19
25,-35,-11,40,16
26,-18,32,34,12
27,-14,36,38,8
28,-9,-26,39,3
29,-37,-23,27,9
30,-6,14,24,20
31,10,-31,23,15
32,14,1,19,1
33,-28,29,14,20
34,37,18,24,11
35,-1,3,19,3
36,-4,-28,25,13
37,26,22,39,5
38,35,31,16,14
39,8,10,17,13
40,30,-34,24,13
41,-8,16,8,3
42,-28,-1,24,19
43,10,9,22,13
44,10,-12,6,17
45,-25,37,15,14
