city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,20,-29,4,22
3,29,-49,35,4
4,-15,-47,6,11
5,-32,-7,18,5
6,-47,-5,21,18
7,-34,19,10,27
8,-36,-16,17,21
9,8,4,33,19
10,39,52,26,26
11,28,-48,51,24
12,-31,-8,33,12
13,39,-42,12,19
14,-4,30,21,15
15,33,-34,50,17
16,-8,53,29,22
17,-52,-42,49,26
18,26,42,32,20
19,31,42,8,7
20,18,31,6,26
21,51,-54,39,2
22,-47,-49,10,4
23,-10,47,14,20
24,-43,-6,46,9
25,24,19,30,11
26,-14,-7,53,22
27,53,-9,36,13
28,-9,13,33,9
29,7,-21,37,7
30,29,2,2,10
31,34,6,8,15
32,21,-50,40,21
33,-41,-35,53,17
34,-36,-42,18,21
35,27,-42,7,12
36,4,-54,13,15
37,-40,-41,6,23
38,17,-37,52,6
39,23,4,30,5
40,-24,-43,48,1
41,-5,36,24,2
42,45,32,44,1
43,17,-34,47,12
44,-11,-11,19,20
45,-31,-33,40,11
46,-23,-33,43,8
47,-27,27,24,3
48,-44,31,43,2
49,47,-29,2,20
50,-17,-34,17,6
51,-54,29,42,2
52,-37,34,18,23
53,17,11,40,22
54,-54,15,38,17
