city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-85,-36,26,26
3,-40,-24,57,30
4,-61,-30,7,40
5,6,14,1,17
6,-65,-32,19,33
7,-55,0,10,2
8,56,60,62,9
9,-28,23,56,10
10,-22,39,43,42
11,56,76,9,36
12,-13,-82,66,36
13,-82,47,33,19
14,-68,-27,65,26
15,35,-11,65,37
16,-82,26,46,28
17,42,-59,10,16
18,-21,-3,35,12
19,-80,7,3,41
20,7,20,29,31
21,79,49,33,42
22,68,5,48,33
23,-52,-21,39,21
24,29,36,26,14
25,-9,-68,51,4
26,-24,75,72,16
27,64,-83,2,8
28,-64,-44,24,14
29,-30,-3,34,6
30,-82,-3,56,24
31,-13,-31,16,31
32,48,-16,20,30
33,-15,-70,34,23
34,-45,-42,9,21
35,53,-62,19,1
36,-2,23,35,40
37,38,49,47,24
38,70,76,17,10
39,30,70,52,31
40,20,-40,14,34
41,-59,23,40,2
42,59,-63,26,39
43,-53,59,45,22
44,7,11,4,19
45,-69,-3,53,1
46,-53,19,72,19
47,-81,40,35,12
48,-7,23,78,24
49,22,76,41,42
50,60,-43,76,16
51,22,47,54,30
52,-1,-6,79,24
53,-26,-30,26,39
54,0,-62,70,33
55,-23,-28,9,21
56,63,-51,25,2
57,7,-69,17,31
58,-28,35,8,2
59,-58,-10,62,13
60,6,57,51,2
61,-36,68,72,30
62,-11,71,44,3
63,-49,-40,1,28
64,-40,-10,42,26
65,11,-28,35,35
66,-65,-53,64,6
67,69,55,82,37
68,75,80,56,2
69,-40,-17,52,6
70,61,-52,6,11
71,78,51,38,38
72,-52,34,41,30
73,13,31,25,10
74,-41,64,21,9
75,-75,11,24,9
76,-85,21,80,26
77,79,42,78,36
78,67,55,6,37
79,47,73,79,27
80,10,-74,16,42
81,-62,-78,73,6
82,-78,-68,75,2
83,23,-15,79,20
84,-48,8,78,21
85,16,85,22,23
