city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-35,-31,21,11
3,-26,24,14,6
4,31,37,24,10
5,-1,7,37,12
6,5,8,38,13
7,-33,-3,1,16
8,0,-30,34,10
9,-4,23,11,18
10,6,-22,36,19
11,19,-35,6,4
12,15,18,2,13
13,6,32,2,10
14,13,9,4,19
15,34,21,3,6
16,26,11,30,9
17,34,2,15,10
18,-6,7,14,13
19,13,-31,22,18
20,-27,-34,27,13
21,-3,-13,35,14
22,-23,-21,10,11
23,13,-11,17,3
24,-27,36,39,10
25,-34,0,12,19
26,5,34,38,3
27,-35,-7,22,6
28,13,40,7,20
29,-15,-28,4,11
30,0,8,3,16
31,-25,11,14,9
32,-37,-14,40,6
33,-23,32,30,9
34,12,-6,2,18
35,-36,-14,32,18
36,-23,-13,16,12
37,-33,-33,8,12
38,37,25,31,14
39,-34,24,15,2
40,-16,37,21,2
