city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,28,-81,90,37
3,141,-95,15,26
4,156,-83,122,60
5,-139,111,17,38
6,125,58,104,21
7,113,-127,143,14
8,32,147,116,18
9,44,108,149,69
10,-46,2,141,39
11,102,-137,100,20
12,77,-47,165,80
13,-109,94,76,16
14,11,136,123,66
15,-80,-45,94,65
16,-79,122,53,24
17,-157,102,133,12
18,-54,59,106,28
19,120,-39,26,68
20,-5,-165,104,65
21,-67,109,70,32
22,151,32,107,72
23,35,8,28,23
24,120,-39,118,17
25,0,40,147,28
26,-78,-115,125,16
27,1,-156,91,60
28,-2,-144,73,55
29,-31,24,92,71
30,-150,-136,127,77
31,-29,86,138,80
32,-118,-53,163,57
33,131,59,155,71
34,-134,-112,165,38
35,-118,-72,87,64
36,-23,-28,60,29
37,-46,-28,90,35
38,-158,-5,108,7
39,-66,-29,5,46
40,112,-163,94,68
41,84,-73,164,6
42,49,-158,46,42
43,-60,-94,13,23
44,30,88,19,74
45,2,124,155,55
46,107,87,15,9
47,56,-11,6,3
48,20,-146,10,39
49,-89,106,121,71
50,128,118,35,46
51,160,97,95,19
52,25,-84,46,5
53,84,161,67,33
54,58,23,28,37
55,-5,114,140,8
56,77,-104,12,23
57,40,-79,55,67
58,33,67,82,37
59,-158,42,126,73
60,34,-29,161,14
61,68,139,50,18
62,-158,120,129,57
63,68,-53,165,71
64,131,-113,83,52
65,-109,37,163,33
66,-107,34,73,63
67,-118,28,150,30
68,-48,-28,62,59
69,124,47,124,11
70,-34,152,119,20
71,47,-22,32,78
72,69,75,90,42
73,66,-60,96,16
74,-40,-124,115,73
75,49,-89,64,10
76,-20,117,163,63
77,133,88,16,32
78,55,-128,78,41
79,39,-77,78,49
80,53,-136,51,22
81,-10,-31,91,9
82,92,-159,7,47
83,142,102,10,64
84,152,-95,22,34
85,29,-121,13,69
86,4,80,144,22
87,8,-68,135,14
88,-59,83,28,14
89,-2,81,6,73
90,-104,13,163,12
91,-85,58,62,82
92,-36,120,94,77
93,-89,-151,22,25
94,-6,-106,27,55
95,103,109,96,40
96,120,-12,83,26
97,-8,-70,63,36
98,151,-95,165,58
99,55,-71,50,49
100,152,58,85,13
101,109,-19,139,15
102,-100,11,36,43
103,-36,-3,16,71
104,112,-83,42,60
105,-25,38,126,12
106,100,86,124,18
107,-146,-83,3,41
108,54,77,128,29
109,-140,-40,42,47
110,82,-94,153,64
111,-162,20,73,14
112,156,96,56,74
113,58,-89,113,27
114,-109,-55,53,41
115,-119,-99,122,47
116,18,11,55,29
117,16,8,87,34
118,82,-73,130,15
119,47,39,159,2
120,-56,43,89,22
121,62,-153,114,19
122,152,-104,71,67
123,-48,68,86,56
124,75,45,96,10
125,87,-65,63,16
126,22,37,113,73
127,-113,-147,115,76
128,38,-25,58,73
129,87,-122,111,65
130,117,-64,95,6
131,56,-152,68,50
132,-56,8,149,53
133,-80,-49,21,39
134,-14,134,43,23
135,143,12,61,77
136,125,86,23,65
137,-104,113,163,17
138,32,144,21,80
139,102,79,14,72
140,-6,65,80,8
141,-160,-30,58,67
142,42,-46,37,23
143,-87,38,137,73
144,7,-51,119,58
145,38,102,54,75
146,116,-88,102,14
147,127,146,120,43
148,-48,1,25,19
149,48,162,144,2
150,-62,-62,101,5
151,-127,150,104,39
152,90,5,65,15
153,-23,-32,104,80
154,-155,-14,144,20
155,96,-62,115,55
156,71,52,56,8
157,-161,13,126,43
158,56,78,62,43
159,10,137,62,62
160,94,-69,96,72
161,47,36,158,58
162,138,-105,91,69
163,17,-67,70,17
164,114,-57,83,15
165,-83,-55,150,60
