city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-25,-46,50,20
3,45,-35,14,28
4,12,-25,38,17
5,25,-36,45,9
6,49,-16,17,11
7,46,47,55,17
8,-1,-22,46,1
9,-18,16,47,9
10,-32,33,44,16
11,-5,-55,53,15
12,36,-35,49,4
13,-50,51,25,23
14,-33,-13,37,22
15,-26,52,26,10
16,-30,-48,26,25
17,-17,-8,47,2
18,-18,28,53,21
19,32,-10,49,27
20,-18,-22,20,17
21,-29,39,49,4
22,-26,-35,52,25
23,-2,-52,4,24
24,-26,34,2,3
25,-53,-47,19,19
26,-30,13,50,15
27,-2,-35,30,12
28,24,1,29,18
29,-19,-6,43,14
30,-20,45,31,15
31,-11,37,47,7
32,2,-34,6,2
33,33,-28,38,7
34,-10,-32,33,4
35,39,-52,27,24
36,7,20,4,5
37,12,-50,15,11
38,46,44,39,24
39,28,-16,51,11
40,26,-9,39,20
41,-6,-31,50,14
42,54,24,55,14
43,-55,6,15,17
44,48,-23,37,20
45,-42,-39,51,13
46,17,8,7,4
47,-36,55,17,6
48,-51,-3,26,8
49,47,-54,48,5
50,5,-45,35,21
51,40,-32,6,19
52,13,45,4,25
53,34,-20,1,8
54,47,1,42,13
55,9,-3,46,9
