city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,46,37,5,16
3,15,46,53,5
4,1,-20,2,22
5,13,-10,7,22
6,-3,12,12,26
7,52,-11,33,4
8,-6,4,4,18
9,-32,-36,8,21
10,-28,46,54,24
11,48,-42,3,26
12,-54,-35,51,5
13,48,10,24,2
14,-14,8,35,18
15,-26,9,45,15
16,26,-18,53,2
17,-32,55,53,25
18,-55,14,52,23
19,40,-45,5,24
20,-26,-30,7,28
21,-28,30,16,5
22,-41,-17,52,23
23,9,-11,51,6
24,2,55,1,7
25,-26,17,38,17
26,28,4,24,25
27,36,-37,39,5
28,-47,43,12,4
29,-55,-33,20,20
30,-23,-15,18,21
31,31,-18,40,4
32,2,17,49,4
33,35,-7,55,27
34,18,22,6,25
35,19,52,24,8
36,-39,-4,53,7
37,29,-55,40,14
38,-6,44,28,1
39,-47,43,8,28
40,-28,30,20,6
41,-15,-43,40,7
42,39,50,53,6
43,46,-17,5,11
44,-40,7,7,25
45,49,49,17,15
46,-38,-42,3,7
47,2,45,18,22
48,51,-55,24,22
49,-6,2,9,13
50,-29,-13,9,9
51,35,0,42,23
52,33,-5,7,2
53,29,-15,38,28
54,5,30,25,19
55,24,-39,21,10
