city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-48,115,84,18
3,112,146,43,46
4,50,-159,110,2
5,117,-117,16,56
6,-42,-3,92,72
7,-68,-43,54,22
8,-65,56,25,6
9,6,-29,68,39
10,88,47,58,49
11,124,-138,140,24
12,-127,155,144,41
13,67,-35,15,16
14,23,-61,86,3
15,-150,-78,54,81
16,-151,-41,40,74
17,95,29,17,49
18,68,-139,119,16
19,-9,-112,130,69
20,3,123,99,44
21,-125,-152,106,4
22,-104,148,149,50
23,1,16,27,61
24,128,-53,30,3
25,-62,68,58,10
26,-58,77,3,65
27,-132,-135,158,58
28,-122,65,59,78
29,160,106,145,62
30,-71,149,56,53
31,163,113,63,33
32,34,99,123,44
33,34,-93,155,3
34,-134,-34,63,18
35,24,110,2,29
36,-93,-93,14,35
37,156,-92,41,62
38,-128,-13,57,33
39,-158,-15,132,57
40,-114,126,6,76
41,89,-11,57,42
42,-46,122,130,81
43,-23,35,149,65
44,104,126,126,44
45,39,-140,133,12
46,35,125,42,79
47,-127,64,26,54
48,57,129,80,46
49,110,99,64,17
50,-134,-4,159,4
51,-42,39,75,48
52,59,-54,40,34
53,-146,64,98,36
54,-15,154,110,58
55,-153,68,135,63
56,24,87,95,40
57,-60,-141,71,58
58,-113,33,73,8
59,-156,52,108,15
60,92,-146,81,29
61,151,127,136,69
62,-18,-128,114,46
63,55,91,40,5
64,-99,84,125,28
65,-22,-129,54,49
66,-53,106,71,13
67,-67,145,163,17
68,-4,-117,162,43
69,46,73,52,56
70,-142,87,74,65
71,131,88,9,11
72,76,-56,16,21
73,-5,23,63,22
74,-111,164,155,26
75,14,-33,34,72
76,21,160,89,8
77,128,113,14,5
78,-58,-35,17,56
79,32,-32,31,2
80,-35,-20,7,64
81,-54,-151,160,18
82,-90,-140,161,63
83,-4,-44,59,27
84,164,55,138,74
85,-81,-142,107,63
86,0,-93,155,55
87,-103,161,126,80
88,57,53,101,59
89,85,-95,105,33
90,106,-143,33,60
91,-93,-140,89,64
92,-8,-34,11,31
93,-14,36,147,53
94,5,-157,4,56
95,42,-39,149,60
96,2,53,32,43
97,-128,-36,23,59
98,-118,103,134,35
99,6,2,115,74
100,-12,47,47,9
101,144,-153,156,10
102,94,159,123,37
103,-27,107,41,20
104,-55,57,49,63
105,-56,-35,95,8
106,-71,72,146,21
107,-165,-137,136,24
108,-78,-48,158,17
109,73,22,142,44
110,152,-3,9,55
111,93,35,71,51
112,-117,-46,32,1
113,-62,105,68,61
114,-156,31,28,33
115,-119,119,132,17
116,8,151,16,82
117,121,56,28,61
118,11,-151,128,39
119,10,138,140,36
120,-60,-119,30,48
121,125,-131,92,56
122,-152,77,117,34
123,-95,162,88,14
124,-146,3,151,2
125,122,115,36,64
126,-66,65,76,72
127,-135,7,106,53
128,-159,-21,119,38
129,-71,106,22,57
130,105,130,124,35
131,136,62,58,56
132,101,130,126,58
133,12,-34,118,11
134,11,75,15,41
135,82,98,84,48
136,164,124,117,54
137,87,-90,44,50
138,109,41,117,74
139,-164,163,33,52
140,31,86,89,38
141,-82,-78,38,23
142,50,73,53,2
143,36,65,94,62
144,155,-37,122,47
145,-121,-99,24,3
146,-42,-61,54,53
147,-67,33,51,31
148,-156,-1,146,54
149,-163,-38,77,45
150,7,-52,38,64
151,125,27,55,49
152,-83,123,122,9
153,-154,-11,103,28
154,-66,92,12,15
155,-30,60,44,60
156,127,37,68,81
157,-55,94,159,59
158,49,-8,2,15
159,70,140,40,25
160,-154,-48,11,17
161,101,-15,8,72
162,144,76,109,51
163,-133,-120,147,17
164,65,57,91,16
165,-160,-39,163,13
