city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-115,-19,115,27
3,-12,-112,89,31
4,109,127,122,38
5,-147,37,175,14
6,66,47,19,63
7,107,33,64,22
8,-72,61,34,39
9,84,-40,168,48
10,29,73,52,59
11,-171,96,163,7
12,-10,-29,158,50
13,-56,-166,43,59
14,2,159,49,87
15,-159,136,86,22
16,147,-38,108,26
17,-14,-150,95,55
18,156,-139,120,16
19,-4,36,8,72
20,-139,74,132,64
21,-172,-101,66,55
22,146,-33,152,44
23,-107,164,162,29
24,-34,135,125,62
25,79,-114,94,59
26,46,56,158,81
27,81,-78,153,7
28,-82,98,127,8
29,0,164,91,73
30,2,-127,45,13
31,51,-100,135,83
32,31,136,10,25
33,-31,-139,63,4
34,160,-150,125,17
35,81,-51,95,71
36,64,116,63,57
37,-70,124,38,47
38,-66,-168,53,20
39,-130,-93,162,51
40,-143,45,69,28
41,109,-11,81,85
42,-175,-107,48,46
43,-113,-47,105,45
44,-46,-101,167,24
45,161,-82,14,74
46,-136,15,70,63
47,-27,-128,131,11
48,-25,-158,31,5
49,-35,-49,140,6
50,-142,101,137,88
51,98,-107,54,79
52,-21,-157,55,61
53,33,-128,93,15
54,5,149,59,35
55,-7,-79,44,33
56,-153,-152,108,7
57,-43,2,7,11
58,107,-2,33,15
59,-113,-170,15,19
60,-13,-88,100,47
61,-108,119,92,66
62,143,-148,132,56
63,22,132,22,47
64,-32,69,171,44
65,22,-59,9,77
66,-108,-168,17,19
67,-68,-52,81,62
68,97,-70,5,1
69,171,159,149,86
70,-89,-174,56,24
71,-169,-58,80,55
72,-142,-84,124,26
73,115,38,85,61
74,-18,-127,12,79
75,-108,-51,92,57
76,-92,-108,163,77
77,-147,-106,143,62
78,61,67,53,27
79,-32,-112,86,7
80,40,-22,164,64
81,-64,-28,11,68
82,-167,-23,168,76
83,-31,54,102,63
84,24,169,57,33
85,-17,140,126,66
86,-19,-104,25,45
87,-42,94,94,36
88,15,-36,132,8
89,-23,-79,61,87
90,-37,92,73,31
91,116,129,138,43
92,-153,52,161,14
93,112,-31,47,30
94,-173,-128,38,85
95,-63,94,77,33
96,-3,-51,62,64
97,-66,108,48,18
98,-50,-31,133,83
99,-61,-141,171,10
100,-31,-62,90,54
101,14,-26,84,76
102,60,-175,52,85
103,-74,-149,97,50
104,-161,-23,77,55
105,158,-175,147,33
106,33,-15,139,21
107,93,16,124,38
108,100,63,36,41
109,136,148,155,70
110,138,-162,134,51
111,-38,-44,86,86
112,-130,-20,62,81
113,-85,-98,16,75
114,96,-153,110,57
115,165,103,26,15
116,40,99,81,36
117,-61,80,35,56
118,-71,-170,135,82
119,-175,62,88,80
120,-68,36,69,9
121,-85,90,40,39
122,6,148,118,62
123,-80,115,150,47
124,68,-92,115,6
125,147,173,28,78
126,133,-68,147,53
127,-171,125,85,85
128,65,-45,52,57
129,133,139,161,36
130,-84,-150,82,4
131,-80,-10,21,46
132,-97,148,36,57
133,-118,114,125,61
134,59,-90,97,37
135,74,148,129,69
136,-92,165,24,65
137,41,-38,169,85
138,-17,-79,162,85
139,82,63,109,56
140,104,66,51,77
141,-67,141,109,30
142,20,56,62,12
143,-74,166,15,55
144,15,-118,45,52
145,-73,-101,125,1
146,-149,-149,52,69
147,-134,-95,72,41
148,-16,-56,34,22
149,-63,-94,72,60
150,174,-153,2,14
151,67,119,170,86
152,27,-133,2,22
153,-4,-81,118,48
154,-128,115,152,20
155,97,100,47,8
156,-53,72,53,33
157,-126,108,12,67
158,7,41,73,43
159,132,43,162,53
160,-162,130,95,60
161,-67,140,114,52
162,-93,119,99,61
163,147,-24,22,15
164,107,65,170,27
165,-68,-54,94,20
166,84,9,30,55
167,64,-119,159,62
168,50,78,118,21
169,7,87,10,8
170,-89,-140,7,12
171,-13,1,109,72
172,11,91,172,68
173,-129,50,136,83
174,143,-44,65,66
175,53,-131,70,24
