city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,14,48,55,38
3,8,44,93,5
4,63,15,121,91
5,-120,-116,140,75
6,-89,34,171,70
7,147,-104,93,65
8,153,-78,51,80
9,-22,112,45,47
10,-150,-108,84,42
11,133,41,10,3
12,-110,-121,60,46
13,74,-140,149,67
14,36,-48,159,52
15,-168,-15,179,73
16,131,85,44,46
17,24,176,161,42
18,-55,122,27,60
19,167,-105,144,60
20,-82,-180,161,85
21,-29,-128,8,69
22,-65,-67,155,60
23,61,92,23,22
24,20,-176,97,12
25,-166,-180,146,53
26,80,-63,163,36
27,-3,-130,69,8
28,-36,-92,1,24
29,162,-98,161,5
30,32,144,108,19
31,25,54,90,72
32,130,135,80,3
33,93,-10,150,83
34,6,-81,69,86
35,-181,-63,24,56
36,31,14,133,26
37,96,-153,29,23
38,156,34,77,79
39,57,153,157,84
40,-22,-94,160,34
41,183,-27,101,19
42,60,-57,76,48
43,6,-148,176,56
44,106,-119,17,64
45,-59,128,182,31
46,111,-41,63,83
47,77,-80,150,15
48,-149,-35,31,70
49,-22,5,10,71
50,-77,-124,101,23
51,-92,20,84,22
52,-129,-39,132,36
53,103,57,103,37
54,-52,171,24,59
55,-107,-56,88,50
56,35,-15,10,33
57,59,-82,129,25
58,102,-96,1,87
59,144,108,41,25
60,17,-84,157,80
61,-51,-30,69,7
62,104,-56,50,70
63,100,-148,26,47
64,-18,20,115,73
65,-135,28,144,51
66,-92,179,69,52
67,-82,-43,93,77
68,-99,174,73,18
69,-111,-108,96,40
70,57,166,67,4
71,-83,-133,161,2
72,42,162,67,62
73,70,-14,13,33
74,11,-184,40,33
75,-32,26,185,74
76,-146,136,91,11
77,119,20,74,24
78,120,-14,84,18
79,-184,133,170,25
80,-10,-71,146,91
81,29,149,10,59
82,38,57,28,51
83,58,-152,86,80
84,127,82,136,14
85,168,115,72,25
86,114,-121,81,6
87,164,42,49,11
88,40,-161,100,43
89,78,27,160,23
90,-185,37,24,52
91,38,-127,116,74
92,94,-17,79,30
93,66,43,152,25
94,112,-38,79,57
95,86,73,150,43
96,13,34,141,74
97,-107,65,1,26
98,-53,-22,12,28
99,14,32,159,76
100,113,46,174,38
101,63,-101,173,71
102,-181,47,27,35
103,180,179,179,34
104,99,174,158,30
105,-64,170,178,15
106,-75,65,131,59
107,-71,138,109,85
108,96,-2,183,81
109,148,-64,133,88
110,-51,-67,38,8
111,-101,108,3,64
112,139,125,4,57
113,118,-124,176,36
114,-70,11,25,38
115,-150,133,162,8
116,38,-117,110,41
117,142,-56,66,69
118,68,157,79,27
119,137,-34,92,77
120,58,-68,9,73
121,2,-156,157,72
122,177,-8,127,86
123,68,169,144,9
124,-66,-16,53,92
125,-110,140,16,41
126,122,-83,46,56
127,47,-8,1,11
128,61,40,94,56
129,22,-115,102,5
130,-90,165,104,12
131,117,139,87,25
132,99,-22,139,52
133,-68,22,143,67
134,-40,151,95,14
135,-126,-177,52,47
136,71,-74,142,77
137,-185,52,175,54
138,74,-14,98,78
139,123,9,65,38
140,93,172,3,83
141,-54,28,181,39
142,-158,164,174,13
143,63,88,20,40
144,43,114,22,59
145,-50,144,84,60
146,-26,7,86,15
147,-133,-113,96,61
148,149,87,127,12
149,-119,3,184,19
150,154,-76,182,80
151,142,-36,170,65
152,39,90,75,23
153,163,49,52,86
154,-180,135,75,47
155,-66,118,27,35
156,-138,-184,72,34
157,82,69,110,46
158,53,-48,158,27
159,-135,168,175,17
160,129,-161,61,90
161,-50,-10,139,70
162,-53,100,28,35
163,-163,-132,78,28
164,39,-127,27,29
165,142,-21,5,18
166,179,-66,83,18
167,164,-41,99,38
168,108,-11,167,83
169,-61,83,161,14
170,-18,-40,137,52
171,67,113,33,58
172,51,-95,67,26
173,125,-75,84,46
174,24,108,147,22
175,112,180,131,46
176,111,-37,127,16
177,36,66,64,67
178,-87,166,132,58
179,-79,-181,69,83
180,-78,156,164,31
181,-132,-154,104,52
182,139,78,74,63
183,-73,9,16,55
184,-103,90,139,60
185,116,176,138,1
