city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,98,-80,13,55
3,-57,67,80,10
4,-107,20,60,16
5,1,73,87,35
6,99,24,96,32
7,48,-83,95,46
8,-109,-40,25,53
9,49,-86,62,37
10,-76,-44,21,11
11,-95,107,101,30
12,56,-53,39,32
13,28,-93,46,1
14,96,-41,23,33
15,34,-92,43,29
16,-77,101,42,34
17,-57,-2,32,48
18,-34,45,68,19
19,-43,47,16,48
20,-90,48,92,1
21,-16,-39,101,31
22,3,42,109,9
23,70,53,89,31
24,17,-105,52,52
25,41,-90,9,40
26,24,77,88,6
27,-95,-93,56,50
28,63,97,57,4
29,-103,96,41,21
30,-5,86,47,13
31,-91,46,84,53
32,-5,10,63,12
33,32,-107,41,19
34,-46,-75,86,25
35,-110,-65,58,6
36,-49,-14,78,34
37,-58,12,27,25
38,-10,-53,16,46
39,46,70,105,44
40,0,-47,9,49
41,59,0,7,43
42,-64,21,9,14
43,62,51,38,24
44,-77,8,63,41
45,62,65,69,48
46,84,32,55,48
47,-81,-96,79,43
48,54,-84,85,23
49,101,-68,85,45
50,-107,52,51,32
51,12,17,3,20
52,18,70,77,24
53,61,-36,99,37
54,35,4,13,10
55,69,6,89,45
56,78,63,60,46
57,-98,32,17,55
58,65,-82,33,43
59,-107,-35,70,47
60,49,-32,57,30
61,-64,15,63,23
62,79,-70,95,42
63,3,64,101,32
64,-84,20,61,9
65,-78,7,60,52
66,-38,21,6,13
67,77,-100,34,38
68,-37,63,96,26
69,-56,-89,90,51
70,-105,75,74,35
71,36,-15,22,45
72,31,38,20,41
73,88,-41,82,30
74,-30,-93,22,39
75,-63,-12,39,54
76,36,32,80,45
77,-87,-40,110,8
78,-34,35,50,28
79,-98,60,35,42
80,82,-37,15,4
81,23,68,101,36
82,37,67,41,28
83,-75,90,98,7
84,-47,-45,3,16
85,-80,36,88,8
86,-17,-46,24,35
87,61,40,6,25
88,31,47,42,18
89,105,60,57,38
90,15,16,70,25
91,-85,-109,54,6
92,17,86,93,48
93,63,-109,83,11
94,-85,104,100,27
95,-42,20,19,29
96,-87,26,27,50
97,-15,-60,76,21
98,-74,-22,34,5
99,-97,24,13,24
100,85,-11,79,18
101,-99,5,77,30
102,26,-83,25,5
103,83,103,25,25
104,-30,62,103,7
105,36,68,8,37
106,108,72,94,7
107,37,64,75,52
108,25,54,106,48
109,23,-91,75,45
110,4,49,67,37
