city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-10,48,33,15
3,35,59,77,41
4,-18,17,39,11
5,57,-62,4,18
6,-70,-73,17,15
7,45,25,24,6
8,48,15,38,29
9,26,-3,48,34
10,-48,2,66,8
11,-6,-12,66,3
12,12,-53,78,38
13,14,32,19,16
14,5,80,25,3
15,69,-58,59,18
16,0,59,39,22
17,-33,-15,28,32
18,30,-77,82,4
19,64,-80,31,7
20,-8,6,56,39
21,35,-70,60,20
22,-72,9,1,7
23,38,-74,40,19
24,71,-43,5,23
25,54,22,33,42
26,-17,-75,66,5
27,-82,-61,13,40
28,-70,38,58,40
29,72,-9,38,4
30,-20,73,7,16
31,68,69,25,37
32,-17,-61,70,9
33,51,0,53,19
34,62,-65,47,20
35,66,6,36,18
36,-41,-57,1,8
37,39,2,56,21
38,81,-17,14,25
39,-65,59,37,26
40,-75,72,19,1
41,78,-56,21,33
42,46,-27,14,3
43,-45,32,33,41
44,37,21,37,12
45,-62,12,56,12
46,41,-61,15,8
47,69,-16,70,30
48,-30,65,34,35
49,75,10,82,27
50,-24,52,2,16
51,-82,-23,66,16
52,83,-4,67,41
53,-19,77,2,34
54,-74,-61,24,18
55,45,62,6,22
56,-12,11,80,35
57,-64,61,64,42
58,6,17,37,2
59,49,80,54,22
60,-51,30,9,22
61,4,41,62,11
62,57,1,67,20
63,39,8,76,26
64,-46,-29,13,1
65,26,-14,13,3
66,47,75,39,12
67,61,81,28,22
68,78,-59,80,18
69,-61,68,32,19
70,-19,47,30,31
71,75,-67,70,11
72,-24,56,74,30
73,-46,44,46,15
74,14,26,73,12
75,5,0,18,34
76,5,45,80,16
77,-23,-21,44,6
78,83,-19,6,1
79,27,-74,27,11
80,-19,65,33,28
81,-44,78,27,30
82,-64,-4,42,8
83,-54,-48,11,38
