city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-2,54,6,35
3,84,-67,42,7
4,-21,-90,99,33
5,-64,-118,150,44
6,97,79,103,48
7,24,139,143,50
8,10,-95,117,12
9,79,84,21,26
10,38,-56,136,8
11,52,58,11,39
12,150,51,88,67
13,-142,-145,82,74
14,-64,-41,128,16
15,55,-98,106,38
16,135,87,121,55
17,-149,117,58,51
18,108,-120,135,24
19,-134,-117,120,33
20,58,-142,48,44
21,-69,-73,37,36
22,69,82,54,74
23,33,-81,48,74
24,87,61,116,59
25,-37,97,67,67
26,-88,0,53,48
27,-86,-103,137,42
28,150,110,113,24
29,89,-100,27,55
30,-72,-8,27,4
31,-41,109,58,69
32,119,-67,127,29
33,-96,84,113,50
34,-112,-42,48,33
35,-38,-134,12,75
36,-75,-15,45,25
37,141,80,141,13
38,9,122,22,9
39,150,11,124,42
40,0,-106,99,53
41,34,25,139,56
42,145,128,123,34
43,-62,121,40,70
44,-148,113,65,61
45,41,146,85,24
46,64,-117,96,25
47,-33,-129,16,16
48,103,-117,89,66
49,65,121,27,46
50,-125,-124,115,4
51,22,-54,61,63
52,-48,135,119,59
53,89,15,40,4
54,-8,-15,61,17
55,138,-74,116,1
56,-1,101,130,3
57,145,-77,16,61
58,-126,-125,124,25
59,61,-14,101,68
60,68,86,35,8
61,-144,96,5,32
62,-90,88,11,58
63,132,-102,106,74
64,-44,-73,126,29
65,0,89,26,4
66,64,107,89,66
67,-94,12,131,17
68,58,88,99,47
69,-99,-56,55,58
70,-149,87,57,23
71,28,-39,28,50
72,59,23,53,59
73,19,-74,71,48
74,83,11,40,23
75,144,133,56,15
76,-143,-87,97,72
77,-14,88,123,54
78,-54,-87,12,17
79,28,-44,15,27
80,72,-118,35,15
81,-109,1,70,29
82,-108,-62,110,34
83,16,-134,143,12
84,-91,-150,32,45
85,5,51,141,71
86,-65,148,63,16
87,-120,-75,54,22
88,-56,2,145,44
89,-107,-30,16,58
90,-93,-112,74,22
91,91,-43,30,52
92,67,131,106,5
93,-43,78,150,65
94,124,69,74,49
95,-117,-48,57,38
96,-126,-146,79,9
97,121,6,26,4
98,114,70,73,36
99,-79,-131,15,50
100,-139,-133,144,73
101,-21,85,37,5
102,-142,68,102,52
103,28,-4,82,34
104,90,121,123,56
105,-106,-17,81,28
106,-73,124,90,33
107,-54,36,60,23
108,-145,-20,1,12
109,-13,100,96,17
110,8,-12,96,17
111,-58,142,51,7
112,-118,139,16,28
113,69,-81,20,60
114,-123,116,144,4
115,-107,-136,145,17
116,-6,117,55,13
117,-47,71,40,38
118,123,86,16,16
119,-29,-30,29,58
120,-67,71,69,41
121,-60,-78,99,66
122,-72,128,2,54
123,123,-48,92,52
124,58,31,41,6
125,-107,46,106,1
126,-102,63,41,40
127,36,-144,103,36
128,77,-46,150,56
129,-2,146,10,68
130,-35,-99,107,25
131,-5,-129,13,19
132,-85,55,114,65
133,-71,77,39,39
134,-8,64,72,29
135,84,119,3,72
136,125,-130,114,52
137,85,-63,145,47
138,109,-136,86,60
139,8,98,96,75
140,120,-62,123,33
141,-107,-106,99,36
142,64,12,85,52
143,-61,-1,96,25
144,-42,-8,97,10
145,148,-94,50,23
146,105,-102,20,46
147,8,-64,97,60
148,58,2,79,39
149,15,-52,26,7
150,130,-18,107,5
