city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,926,-738,1193,288
3,-1135,-1689,1198,110
4,-1731,923,1060,348
5,-1254,-1615,187,485
6,690,-1543,536,849
7,-1641,1157,527,325
8,-1427,1075,1484,689
9,-1797,-1700,1497,707
10,-686,-732,805,869
11,-112,576,470,670
12,834,-182,1104,68
13,1086,178,1016,377
14,-1738,-1098,1383,672
15,-345,-635,836,786
16,-867,1252,695,481
17,-1745,-356,1543,880
18,-965,1235,784,43
19,726,1237,1651,138
20,-1069,1537,1330,671
21,-1207,880,141,451
22,645,-1144,505,248
23,927,1113,930,735
24,-328,-306,575,117
25,-1767,854,1161,70
26,-120,1764,804,314
27,1361,-218,270,355
28,341,299,532,630
29,-1067,-1514,1477,119
30,527,1457,557,150
31,-204,985,1628,459
32,-738,-216,1206,866
33,1134,763,1094,820
34,-1760,1222,1115,860
35,-586,775,1430,525
36,625,-969,630,321
37,1703,649,1245,487
38,1135,762,822,547
39,117,260,1367,685
40,-1523,-77,953,559
41,-1520,-682,265,265
42,1247,-1344,1572,104
43,-1785,994,1185,793
44,462,1121,388,379
45,-1193,77,1717,151
46,-930,60,570,368
47,-204,753,1323,238
48,817,108,783,483
49,433,1382,139,26
50,-475,1088,264,679
51,-101,-1032,1084,776
52,188,-1251,970,44
53,1405,-1570,136,148
54,-310,-738,463,802
55,1537,-635,1459,617
56,-550,1270,1282,804
57,-1736,108,1094,619
58,-683,468,1715,376
59,1290,-653,554,701
60,181,-465,989,365
61,-403,6,1692,814
62,-30,-1088,306,154
63,-945,1035,44,444
64,-1458,801,1237,382
65,-869,628,427,404
66,-1213,-652,1558,740
67,1170,-955,1022,806
68,-1157,-36,1130,683
69,317,1440,1390,86
70,-1388,1565,1540,420
71,1574,933,480,492
72,-777,-1551,514,351
73,165,150,191,827
74,65,895,1349,283
75,1531,-871,368,738
76,-647,1480,671,246
77,-1749,-730,465,53
78,1384,-1108,750,453
79,-285,932,482,233
80,-38,819,79,820
81,-1670,534,973,887
82,-1654,717,605,631
83,-114,-556,1273,512
84,-1144,824,566,3
85,282,-211,908,78
86,-187,67,540,850
87,1088,873,978,633
88,1159,1418,591,440
89,1003,-1128,417,745
90,91,-1217,1601,556
91,-869,-250,879,581
92,-521,1049,1221,745
93,1214,-1334,1281,599
94,-827,1704,349,769
95,-1573,-830,1733,98
96,176,-1539,1218,579
97,672,1421,586,723
98,1461,-1784,1110,669
99,1710,-1541,51,640
100,-1587,-2,1211,682
101,1149,14,911,25
102,-1169,-1078,1166,368
103,-1655,-995,198,702
104,-1271,1082,912,825
105,-1729,-985,193,593
106,-161,1142,1704,180
107,-1378,368,802,171
108,437,-1155,1339,414
109,261,627,1283,721
110,1639,-379,1342,60
111,1666,-145,1482,608
112,1054,938,835,473
113,1652,-797,1761,448
114,503,-213,718,668
115,1159,193,138,838
116,80,394,1765,535
117,1372,-847,415,33
118,500,-950,87,552
119,-879,1674,995,864
120,358,-948,434,611
121,-677,-1396,1604,445
122,1270,-793,1085,290
123,918,-834,561,844
124,267,-1349,493,787
125,-1683,759,59,156
126,683,165,1786,403
127,-525,636,512,108
128,-401,-1777,1179,282
129,51,793,679,591
130,1431,-989,953,416
131,1666,562,638,472
132,214,606,1151,520
133,157,753,695,729
134,-1795,646,497,79
135,-323,-368,695,7
136,251,-673,1071,457
137,-135,-402,484,214
138,-569,-669,1217,379
139,717,944,1110,294
140,-1078,-1545,1708,678
141,-1324,1060,50,502
142,-286,-977,117,665
143,450,1114,723,743
144,-979,172,1122,762
145,951,637,1089,515
146,991,-1686,1687,410
147,-939,-311,1381,112
148,-757,811,726,887
149,-272,-194,1569,706
150,1158,961,1415,651
151,37,1766,1138,488
152,-181,126,653,723
153,932,-1004,1001,188
154,128,-164,1470,649
155,-95,-847,606,73
156,885,1063,295,156
157,-374,556,1729,617
158,1612,614,1465,95
159,-626,372,890,886
160,-472,923,189,293
161,905,-1475,717,579
162,-118,1245,40,395
163,799,1468,1026,879
164,1770,-1047,816,459
165,-631,866,1395,31
166,1713,-1304,516,235
167,987,1362,332,213
168,744,-1212,830,883
169,271,1512,148,177
170,-707,-946,694,38
171,-1326,-1301,970,769
172,-1532,-117,50,230
173,-1121,-224,160,824
174,-782,-865,794,133
175,-694,1235,106,87
176,1207,640,1431,87
177,1664,-469,109,517
178,-1484,-1381,1313,533
179,508,-1680,189,757
180,669,334,1280,341
181,706,1378,1696,625
182,-522,1765,1323,859
183,-23,-575,1252,685
184,566,-1531,796,662
185,1132,607,1310,544
186,-699,360,18,515
187,-256,-1018,55,797
188,-1030,835,1567,504
189,134,-1192,341,571
190,907,-1419,1101,223
191,-1679,1730,1694,532
192,-281,665,1160,801
193,1693,34,643,394
194,65,-896,910,639
195,78,-784,560,311
196,1419,-1799,1199,712
197,-952,1477,854,238
198,187,-962,1451,227
199,1363,-393,1324,625
200,-966,1735,364,897
201,547,-1708,386,543
202,1242,1287,1179,274
203,-1402,-558,10,355
204,22,-1579,1367,22
205,-15,-1020,976,448
206,1213,1357,1514,89
207,260,1521,940,391
208,-1232,1378,1620,798
209,574,-634,1040,842
210,-279,872,183,352
211,-579,-78,1716,652
212,-508,-649,153,868
213,997,1003,1628,370
214,1787,728,1716,432
215,611,-1669,1570,897
216,-765,-885,1592,891
217,-1738,-1113,1756,623
218,976,-424,270,658
219,108,616,1654,744
220,-53,-1049,1494,531
221,1157,1294,1031,111
222,-83,1644,759,237
223,1154,11,1607,830
224,814,-814,431,155
225,-903,-982,1761,506
226,1692,-1212,1306,608
227,423,983,112,570
228,1496,-1262,654,626
229,747,-1560,625,635
230,75,1468,1699,887
231,1386,979,727,486
232,-893,1323,1358,275
233,10,-1340,849,761
234,1079,-728,955,764
235,-949,668,1181,151
236,1167,296,761,374
237,298,202,622,28
238,-1334,-1063,1246,566
239,-560,1389,342,703
240,730,1649,1627,223
241,-1218,326,623,275
242,1040,377,1295,269
243,1399,-1128,1303,124
244,1252,-1690,627,314
245,-695,-411,1584,742
246,-1378,1534,1386,667
247,-1140,-385,1286,853
248,-1459,233,546,602
249,-556,-979,1649,638
250,-222,68,523,592
251,802,-47,1576,847
252,955,-809,179,189
253,1177,1772,436,93
254,1788,-1075,988,426
255,1650,-1772,1648,363
256,-239,-536,1429,489
257,1682,-1662,1006,647
258,-462,-915,422,171
259,587,-651,287,676
260,1341,-1006,580,494
261,-1191,383,353,887
262,-81,1513,142,378
263,1589,-1426,282,457
264,-160,-955,1791,396
265,-1643,1226,1534,248
266,-1666,920,1793,701
267,927,571,1190,425
268,109,512,478,627
269,-29,1283,1529,604
270,-399,670,423,347
271,1679,955,977,281
272,-177,751,1658,119
273,1536,-633,216,638
274,-1400,-335,1498,655
275,-1098,-1716,1133,865
276,1403,1429,1248,57
277,-122,497,1490,317
278,-400,214,897,511
279,-703,-35,55,261
280,1792,861,180,211
281,-842,501,272,827
282,-1157,1718,95,90
283,-774,-22,1408,154
284,-1442,973,774,120
285,-674,-828,1395,17
286,582,-1703,988,539
287,-1757,194,964,498
288,-12,191,365,564
289,1077,1754,1049,197
290,131,1300,900,314
291,-868,-1653,602,736
292,-355,986,1430,395
293,-1616,-644,654,51
294,-1368,-404,705,643
295,-1315,-247,1179,277
296,-65,-443,705,599
297,233,-625,827,721
298,-1080,566,477,485
299,1747,1326,792,431
300,-893,-509,362,358
301,42,-1643,66,900
302,-1464,-1585,826,85
303,-574,-806,130,482
304,-1137,1315,1391,263
305,-84,1473,1683,13
306,-168,1036,814,642
307,-739,-497,175,331
308,-23,81,908,642
309,-1118,-1111,408,388
310,1529,-313,1178,186
311,-1578,650,1156,504
312,-385,-293,975,470
313,-1364,-440,1793,682
314,1064,-1320,50,76
315,-73,-1061,68,674
316,-778,-989,1686,560
317,-599,-240,659,193
318,965,-1663,1264,399
319,-1683,-235,1130,734
320,9,1318,420,269
321,-639,1167,911,114
322,-1747,1790,185,846
323,-325,-349,1160,133
324,-616,351,465,820
325,1365,502,480,527
326,1182,-17,1327,760
327,889,-82,255,208
328,-493,-1745,1306,663
329,-1394,1083,83,175
330,37,1052,810,771
331,-638,352,1140,252
332,1615,683,570,153
333,-1719,-1443,243,185
334,1133,-1751,1620,130
335,-380,1560,1285,477
336,-524,11,236,658
337,388,-202,1306,159
338,268,-769,704,736
339,785,1674,1684,847
340,1478,-978,356,532
