city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,3,-21,31,7
3,-13,22,17,1
4,-37,41,25,13
5,11,19,30,11
6,38,-40,9,12
7,26,-30,24,20
8,-25,-12,3,12
9,-20,18,24,14
10,11,-12,3,13
11,-20,7,11,14
12,-27,7,35,13
13,36,29,34,19
14,18,-6,29,19
15,22,-17,24,3
16,4,-23,22,2
17,-8,11,36,10
18,3,-36,21,20
19,-6,37,30,16
20,-20,-1,2,20
21,1,-16,16,2
22,41,-41,41,17
23,-18,36,36,8
24,-36,-24,10,18
25,21,20,21,17
26,-6,-35,41,14
27,29,19,38,6
28,-17,-21,39,20
29,-36,-12,37,13
30,12,27,12,16
31,-38,-16,1,12
32,-7,34,31,16
33,-12,-1,14,1
34,-6,8,12,19
35,19,-2,20,6
36,-14,-26,21,3
37,33,5,24,17
38,-14,21,10,12
39,12,-26,28,4
40,0,8,14,14
41,23,-6,8,6
