city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-57,-47,61,27
3,-38,15,26,2
4,51,49,12,16
5,-66,35,71,30
6,34,12,13,6
7,31,54,2,22
8,-4,-13,19,31
9,36,-24,41,27
10,-67,23,1,17
11,-70,0,67,8
12,-45,57,12,28
13,28,-39,43,13
14,14,-48,72,27
15,-42,52,7,14
16,14,47,65,4
17,27,-72,71,23
18,19,-38,14,30
19,-18,65,34,25
20,-27,-69,57,13
21,-42,45,70,2
22,71,3,52,29
23,-57,11,8,16
24,52,-33,49,26
25,-43,-24,39,31
26,26,-67,30,10
27,-45,45,65,25
28,51,33,3,32
29,20,-42,20,20
30,13,5,71,11
31,-58,23,71,16
32,-37,10,53,23
33,24,26,69,7
34,0,-33,1,30
35,31,-66,28,7
36,-55,61,25,17
37,-43,58,16,31
38,31,-55,9,33
39,48,71,6,36
40,-14,40,26,15
41,55,-69,32,32
42,6,-36,53,6
43,3,-26,54,20
44,-4,26,9,9
45,-65,-21,11,35
46,-42,-51,29,30
47,-25,-56,27,18
48,44,-51,67,9
49,-11,26,65,33
50,-31,20,37,4
51,-39,-59,8,20
52,-7,19,47,21
53,48,-57,29,35
54,32,-37,2,14
55,57,7,12,34
56,51,60,53,30
57,-56,-50,52,1
58,-25,-26,9,14
59,-19,-1,54,20
60,-10,7,31,5
61,33,-45,41,6
62,-36,-8,20,21
63,1,-34,18,34
64,-39,55,52,20
65,46,52,44,26
66,26,31,61,15
67,5,31,63,12
68,-59,25,52,17
69,-67,64,71,15
70,16,51,68,36
71,-57,-40,12,22
72,-20,-69,14,13
