city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-36,-148,8,43
3,-50,100,118,29
4,-145,130,98,53
5,-28,13,150,33
6,-110,101,106,40
7,69,96,27,82
8,-96,153,82,4
9,-168,-29,132,77
10,-7,-119,33,50
11,124,-51,141,74
12,89,-103,28,74
13,-77,-24,68,48
14,-93,-14,113,42
15,101,-136,150,36
16,84,-31,111,33
17,-43,-2,125,54
18,-92,35,45,28
19,145,-151,164,22
20,136,-2,149,1
21,74,-132,100,55
22,-93,107,93,9
23,-88,-100,25,25
24,-147,116,96,36
25,-120,-36,84,67
26,71,106,95,51
27,57,29,24,7
28,110,-74,89,35
29,33,-80,169,83
30,-10,-46,116,3
31,147,86,7,62
32,93,-104,165,41
33,126,103,36,27
34,136,-98,99,23
35,22,-6,165,46
36,-16,69,168,14
37,9,73,121,28
38,165,-64,36,31
39,56,-102,91,27
40,-111,-53,14,32
41,60,40,53,50
42,-110,0,4,43
43,119,14,128,19
44,100,148,105,46
45,61,-128,13,76
46,-60,46,9,43
47,72,-30,47,14
48,-6,54,156,41
49,-98,99,20,29
50,10,-39,157,49
51,114,164,37,63
52,-128,-90,53,52
53,-68,-65,76,54
54,-36,-47,137,51
55,-24,73,17,19
56,52,-33,1,10
57,91,82,80,40
58,-77,78,33,1
59,-127,141,51,10
60,-61,92,90,7
61,43,112,66,44
62,22,8,127,62
63,69,-131,54,15
64,-142,70,140,14
65,-76,145,133,60
66,-131,-15,168,85
67,-110,117,56,10
68,117,-30,4,64
69,38,7,63,48
70,-52,-83,31,8
71,69,27,136,81
72,9,89,81,76
73,-33,108,36,64
74,42,163,131,72
75,24,-58,20,54
76,21,2,33,15
77,-87,130,84,9
78,68,-10,113,23
79,48,-11,19,7
80,-57,155,112,72
81,39,-81,158,52
82,-22,0,81,35
83,125,16,98,71
84,129,163,53,17
85,-79,55,73,27
86,-76,21,139,73
87,84,-168,34,84
88,108,72,155,29
89,85,3,93,65
90,-154,36,49,48
91,54,33,90,28
92,-166,41,112,44
93,-72,93,72,22
94,-12,72,54,11
95,-152,102,108,38
96,-150,146,6,52
97,153,29,102,43
98,-86,-166,108,65
99,88,-18,95,42
100,-78,41,83,35
101,102,-116,111,57
102,117,-85,120,28
103,-170,28,13,1
104,-95,-76,38,80
105,-146,138,11,30
106,32,-101,102,39
107,-148,-21,23,27
108,-117,-93,146,43
109,93,-68,81,72
110,-72,12,45,5
111,114,-170,92,81
112,-29,99,74,13
113,167,-147,110,49
114,29,-24,51,27
115,-101,-116,164,56
116,-56,-19,144,62
117,-140,36,150,69
118,-111,38,46,82
119,-66,-67,61,3
120,-32,-12,31,9
121,109,4,20,46
122,111,-93,115,82
123,58,91,117,32
124,-70,-46,4,27
125,-62,-159,34,40
126,63,57,73,28
127,98,130,43,33
128,32,-142,116,41
129,-106,-26,71,85
130,-118,42,152,24
131,107,-13,85,85
132,57,-90,63,15
133,-46,-10,132,22
134,-156,-147,142,1
135,-18,-114,129,6
136,160,38,86,9
137,-120,46,26,56
138,-36,114,93,33
139,123,-132,73,72
140,133,72,30,21
141,-85,147,116,77
142,-126,27,64,62
143,-61,119,108,28
144,100,-140,48,33
145,-150,-98,151,63
146,61,-66,20,37
147,17,-113,153,70
148,-113,-156,100,48
149,-128,71,81,81
150,-135,57,143,48
151,-33,-79,69,76
152,17,-146,119,74
153,137,139,54,71
154,-29,-57,9,74
155,5,142,59,41
156,39,-64,165,73
157,72,-127,109,54
158,71,-70,80,37
159,-165,-18,110,3
160,81,43,120,63
161,150,30,154,71
162,144,-45,103,15
163,109,-82,97,25
164,146,39,31,25
165,75,116,1,65
166,94,-87,10,53
167,-80,-60,7,81
168,168,-88,139,66
169,20,107,66,80
170,110,-116,146,78
