city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-41,49,11,18
3,11,8,42,3
4,17,18,47,17
5,-31,-50,19,17
6,-10,-47,46,9
7,37,2,23,13
8,-35,35,39,20
9,-50,23,13,15
10,0,38,34,24
11,-4,-5,45,22
12,33,-41,39,17
13,43,9,24,6
14,16,-5,6,2
15,35,-17,13,14
16,36,8,32,13
17,44,37,36,14
18,-15,-2,43,19
19,14,17,38,16
20,-39,17,30,3
21,-11,-24,44,23
22,-39,13,47,21
23,45,50,37,15
24,25,41,21,15
25,3,-36,8,13
26,50,8,19,18
27,-4,27,39,10
28,16,46,2,17
29,17,-21,32,3
30,-26,17,35,15
31,-24,40,21,11
32,-5,29,26,8
33,-6,12,18,23
34,-6,-28,9,14
35,-27,16,47,10
36,-8,-6,34,19
37,-13,-49,27,7
38,-31,-19,27,24
39,1,-46,34,19
40,-35,11,38,24
41,3,14,19,22
42,-21,-27,34,21
43,27,25,28,1
44,27,-9,9,6
45,-30,-47,32,18
46,30,50,42,2
47,38,-16,35,15
48,30,-49,33,22
49,-48,-23,25,8
50,-33,-47,20,13
