city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,43,57,54,14
3,-94,34,90,10
4,-78,15,15,33
5,8,52,63,10
6,92,-78,78,27
7,-87,62,85,3
8,64,-38,60,29
9,-40,8,96,17
10,-11,-94,71,18
11,31,29,3,9
12,64,63,43,19
13,-61,83,92,7
14,-10,37,60,17
15,60,94,14,44
16,-59,-48,87,19
17,-67,-21,35,6
18,-76,76,73,5
19,88,-49,57,45
20,-35,-24,67,11
21,89,-2,31,30
22,0,14,83,9
23,27,-12,16,37
24,40,-13,48,14
25,-54,-55,92,3
26,2,-64,89,40
27,-24,18,68,6
28,-44,-79,42,22
29,49,-20,46,11
30,61,80,85,21
31,-47,-30,23,22
32,68,-90,16,3
33,-91,42,33,25
34,-4,-45,12,34
35,69,-43,17,34
36,-14,-63,95,8
37,85,-45,24,16
38,-83,75,43,36
39,-51,-33,68,16
40,14,-45,87,42
41,-48,-5,93,45
42,-12,-80,7,18
43,48,66,79,19
44,46,0,73,32
45,-60,15,72,27
46,71,84,50,39
47,63,79,45,18
48,-73,-59,87,4
49,20,-55,19,45
50,84,44,30,2
51,31,53,23,11
52,-70,-70,70,5
53,-80,-5,14,32
54,46,44,16,40
55,-68,39,83,7
56,-56,-37,78,15
57,-2,-79,82,30
58,-53,22,8,14
59,-56,-89,73,10
60,-57,59,75,28
61,16,-69,33,33
62,55,63,6,8
63,-17,-37,3,26
64,72,-90,12,15
65,-40,-23,36,23
66,-15,79,22,21
67,-5,19,7,42
68,-78,8,45,12
69,94,-30,90,8
70,16,82,52,24
71,32,27,97,12
72,-26,24,61,28
73,-63,-54,3,19
74,17,79,60,33
75,27,-27,81,18
76,-46,-51,91,8
77,31,-88,71,2
78,-58,96,15,33
79,81,-18,55,28
80,-75,62,59,39
81,-80,93,50,32
82,-20,-91,90,3
83,81,28,90,42
84,-5,50,92,48
85,49,84,31,43
86,-86,58,95,37
87,-41,62,72,35
88,-66,82,32,15
89,19,39,55,13
90,59,42,51,9
91,-75,13,28,10
92,-64,-44,26,1
93,-90,86,24,7
94,74,-25,76,1
95,47,-90,83,6
96,24,31,18,2
97,16,49,53,26
