city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,7,16,7,8
3,1,-35,29,3
4,-31,-21,31,8
5,-11,10,10,11
6,-16,16,29,5
7,-1,20,27,8
8,10,15,35,15
9,-1,-18,27,4
10,-12,-14,3,12
11,-8,-11,23,13
12,7,8,6,6
13,19,-5,35,12
14,23,21,30,11
15,31,27,4,8
16,-21,-15,6,14
17,16,8,23,3
18,-35,-2,24,16
19,-21,-19,35,3
20,21,12,10,18
21,-22,17,2,7
22,-24,29,18,14
23,-2,2,7,9
24,6,36,22,16
25,-24,14,27,9
26,-22,23,13,14
27,24,33,32,18
28,28,15,3,12
29,-5,-3,8,15
30,-18,-16,29,17
31,-14,3,26,9
32,36,11,10,13
33,-10,-34,25,7
34,-35,0,6,7
35,-20,6,2,7
36,-15,24,20,11
37,28,-9,26,16
