city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,5,-59,81,37
3,-69,-102,45,51
4,38,-22,1,9
5,57,88,45,14
6,84,-50,97,12
7,-38,-95,100,48
8,15,-102,30,51
9,-87,-36,3,19
10,67,-34,1,32
11,68,-41,41,14
12,69,-39,76,8
13,43,7,73,23
14,-85,-13,27,11
15,-50,-83,89,1
16,32,68,21,47
17,-68,-86,62,42
18,-40,87,92,42
19,41,-36,87,51
20,-41,-83,24,10
21,-16,44,83,35
22,56,34,44,10
23,52,-62,38,51
24,-80,-36,101,4
25,74,-39,42,19
26,-98,-15,27,20
27,25,-38,3,15
28,-105,-81,27,17
29,87,-80,2,11
30,-47,-89,79,23
31,60,-19,97,35
32,20,102,80,29
33,-26,-99,89,28
34,59,103,77,39
35,-22,-61,87,9
36,83,-4,36,35
37,-15,-92,68,34
38,41,-86,93,43
39,-58,-8,12,29
40,89,76,93,29
41,94,29,86,5
42,88,80,99,44
43,73,-8,8,24
44,-85,-63,99,18
45,37,57,14,30
46,-76,45,39,51
47,-61,-32,89,24
48,18,-1,43,26
49,42,86,29,10
50,85,67,6,1
51,105,-27,29,31
52,-35,-104,17,1
53,45,-68,36,52
54,-59,-71,91,39
55,-30,-52,17,13
56,-38,53,27,34
57,69,82,64,1
58,27,-45,52,49
59,37,-75,98,29
60,93,-9,64,21
61,-35,-87,99,34
62,-16,30,21,43
63,-4,-75,18,7
64,78,74,16,12
65,-75,31,103,22
66,-62,-36,21,3
67,80,-74,28,44
68,100,-44,74,21
69,28,45,103,2
70,-57,-10,8,1
71,41,88,73,11
72,98,34,65,26
73,-97,-69,67,9
74,72,1,89,21
75,60,41,6,28
76,28,98,33,52
77,-61,-99,41,13
78,-98,88,36,10
79,-76,-44,52,3
80,95,-35,29,3
81,61,-79,105,3
82,-86,34,15,3
83,-8,-89,64,19
84,-37,17,47,32
85,90,-58,68,17
86,54,41,57,49
87,80,86,27,51
88,35,16,6,38
89,47,95,1,29
90,-1,-34,99,21
91,21,-35,12,51
92,-32,-102,58,48
93,-75,15,48,24
94,10,-49,77,44
95,95,-99,45,23
96,16,-57,19,31
97,-71,-85,102,42
98,-49,-28,95,12
99,41,-52,12,22
100,-57,-47,92,52
101,-86,91,26,21
102,-23,43,33,41
103,-54,2,17,6
104,-54,96,101,15
105,17,-95,22,7
