city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-60,-3,62,37
3,-53,-15,2,10
4,-33,38,17,25
5,75,46,68,1
6,73,50,39,7
7,56,3,37,6
8,-48,-62,50,22
9,49,37,66,24
10,14,-73,4,11
11,-4,47,56,21
12,-40,-21,60,27
13,78,70,14,17
14,51,3,46,26
15,-57,-10,15,7
16,13,-72,41,8
17,-25,65,23,20
18,12,35,69,11
19,-49,-66,41,35
20,-69,77,45,28
21,-72,20,26,24
22,22,-68,9,27
23,31,-58,31,31
24,56,73,14,2
25,37,-67,64,14
26,54,25,62,23
27,35,68,2,31
28,14,-78,54,24
29,10,65,60,27
30,-50,-12,19,32
31,60,-71,36,9
32,-44,-56,11,21
33,-77,-17,47,2
34,57,-2,19,3
35,-25,59,60,21
36,-23,-54,69,14
37,-36,-62,22,23
38,-7,31,20,13
39,17,-16,49,24
40,-62,-68,33,39
41,29,67,15,16
42,32,39,30,12
43,66,-58,46,28
44,43,-47,28,7
45,34,-2,78,25
46,2,-38,72,8
47,39,30,53,8
48,-23,18,25,21
49,56,16,29,19
50,-48,71,19,18
51,-22,-33,77,21
52,4,57,75,8
53,-25,40,23,34
54,-61,24,4,31
55,-14,74,63,9
56,64,67,10,6
57,-57,-35,40,37
58,-61,-8,49,8
59,-18,6,76,5
60,75,44,32,34
61,-53,-77,69,28
62,47,-38,7,4
63,-74,-22,50,3
64,44,70,7,31
65,78,-23,14,32
66,-17,-78,25,29
67,37,49,31,4
68,-57,-33,50,7
69,-57,-63,76,11
70,72,-76,68,9
71,59,24,41,17
72,50,72,27,16
73,-21,59,18,21
74,-48,-4,20,28
75,78,-24,26,10
76,19,-63,54,4
77,65,-1,60,29
78,32,-50,42,27
