city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-59,-120,127,18
3,-93,132,30,78
4,-59,46,18,9
5,165,-1,139,63
6,-4,91,145,73
7,108,-29,134,59
8,-52,-132,159,78
9,-77,144,45,45
10,82,-147,84,47
11,57,-52,158,66
12,-62,28,158,77
13,-42,-83,14,22
14,-107,-106,76,12
15,-63,-155,63,70
16,-148,-158,154,76
17,-81,134,120,78
18,-45,-99,16,81
19,4,-79,122,73
20,46,-49,81,13
21,-97,64,140,61
22,-120,-116,67,39
23,32,-101,133,72
24,-152,-95,29,42
25,-119,161,120,31
26,142,-53,82,59
27,23,19,159,1
28,-88,-39,43,80
29,-74,-82,139,44
30,88,140,81,58
31,73,69,124,61
32,100,-95,148,40
33,-131,125,24,7
34,-51,17,127,77
35,31,78,36,31
36,119,55,43,63
37,-79,152,6,22
38,-97,88,44,25
39,143,116,48,28
40,-148,79,90,12
41,-122,59,105,55
42,-36,77,66,15
43,-75,-72,23,31
44,-15,-84,130,26
45,-30,-115,20,45
46,-139,57,75,3
47,72,163,96,36
48,162,-106,90,65
49,91,-13,125,15
50,-84,-51,139,49
51,109,124,65,44
52,-23,74,126,72
53,142,48,145,31
54,-56,76,119,72
55,135,-138,37,35
56,12,-93,109,60
57,-128,-152,63,35
58,-35,11,50,80
59,32,-95,114,40
60,130,-62,26,17
61,-93,97,145,38
62,-129,157,134,73
63,150,134,66,79
64,-149,-25,39,57
65,154,159,145,66
66,152,156,34,22
67,57,120,20,62
68,135,83,81,73
69,96,153,87,18
70,69,-10,111,16
71,-67,66,18,37
72,157,91,135,5
73,-78,-10,93,29
74,-63,11,63,52
75,-140,-103,44,35
76,-106,35,49,25
77,12,74,26,62
78,32,-63,102,12
79,-127,-73,89,53
80,27,-127,58,55
81,-17,35,142,11
82,-111,-61,38,48
83,18,71,157,4
84,38,-107,118,80
85,19,117,92,44
86,-136,-4,68,1
87,72,-23,110,66
88,-26,-33,146,30
89,112,-162,49,70
90,-69,-66,162,23
91,-163,106,35,61
92,-73,148,140,50
93,-41,152,150,7
94,-105,56,80,2
95,-159,-94,15,73
96,102,55,58,26
97,71,112,138,12
98,-19,41,140,29
99,-52,4,110,9
100,-87,-38,65,2
101,-38,-91,101,1
102,151,163,31,32
103,-108,-83,78,80
104,-81,81,73,36
105,102,-15,79,42
106,157,-11,158,69
107,-41,126,128,60
108,105,162,112,74
109,158,-88,137,65
110,42,-22,90,75
111,142,37,83,3
112,-153,-156,2,3
113,-23,-85,22,79
114,-158,147,163,46
115,-49,156,16,55
116,114,-54,125,69
117,-65,159,121,6
118,-116,-111,139,28
119,-11,-105,11,43
120,-103,-9,79,36
121,-78,-150,73,58
122,-16,4,10,36
123,36,-154,81,14
124,156,-148,70,60
125,57,37,34,34
126,-47,9,53,77
127,148,63,3,27
128,57,115,15,32
129,-7,150,20,60
130,-28,39,16,39
131,33,136,44,29
132,-86,58,154,14
133,-16,153,10,79
134,-35,-28,164,18
135,87,80,66,22
136,79,-20,64,31
137,109,50,65,80
138,142,165,59,67
139,123,13,131,33
140,0,135,161,73
141,-74,-62,106,31
142,-16,-68,27,80
143,-161,-64,69,36
144,-101,90,124,64
145,102,0,21,14
146,164,-160,16,57
147,117,-135,27,57
148,148,3,12,78
149,-24,-116,73,9
150,-105,-100,114,5
151,140,123,66,57
152,88,-165,150,38
153,61,-108,6,23
154,115,15,115,58
155,-76,-74,88,63
156,88,45,58,71
157,26,85,99,50
158,-79,27,123,18
159,-56,91,78,19
160,80,-14,134,31
161,66,-32,85,41
162,14,-137,17,2
163,100,-124,18,30
164,93,-16,95,77
165,-56,-61,58,56
