city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,52,99,99,36
3,21,-57,8,4
4,-52,-47,90,55
5,107,-7,32,34
6,41,-26,119,12
7,-106,43,90,8
8,81,25,60,35
9,-54,-97,20,46
10,-61,-91,37,36
11,1,42,54,37
12,-42,116,91,28
13,53,5,66,8
14,-30,32,40,42
15,-23,-31,27,8
16,99,-20,81,48
17,-81,-50,85,37
18,4,87,2,15
19,-77,102,101,51
20,93,-18,12,33
21,66,92,62,6
22,-1,-119,20,39
23,42,-88,61,12
24,75,49,67,13
25,-45,82,1,31
26,0,35,55,26
27,-10,-43,19,38
28,-90,-59,97,32
29,73,-17,30,9
30,21,-93,34,33
31,97,-115,98,9
32,-6,-8,94,46
33,-97,11,97,9
34,7,-95,75,26
35,-13,5,63,51
36,60,41,18,48
37,-10,6,6,33
38,116,-94,75,16
39,100,-1,22,57
40,-107,-118,108,3
41,-66,67,7,23
42,-11,23,75,29
43,-8,-76,112,56
44,-20,69,116,41
45,-66,32,26,31
46,38,-81,46,59
47,-44,93,72,48
48,51,-93,22,57
49,120,29,66,29
50,-94,-3,106,11
51,75,79,57,48
52,40,-3,95,59
53,-26,20,1,2
54,89,-47,83,29
55,53,-10,40,1
56,77,-34,120,52
57,14,-49,101,3
58,-106,-14,111,60
59,116,-2,94,1
60,30,46,53,58
61,-21,90,70,41
62,-104,53,94,18
63,24,-10,101,18
64,81,89,98,12
65,-114,-63,10,39
66,-31,-50,13,58
67,89,-43,108,32
68,-21,-96,117,56
69,-53,89,95,50
70,-71,54,22,38
71,-74,-58,20,50
72,15,11,2,28
73,42,-8,14,20
74,-99,-1,42,35
75,80,-58,81,1
76,-114,-26,114,35
77,-43,97,86,49
78,-46,0,17,9
79,-99,57,102,4
80,-10,-82,1,40
81,33,-118,107,13
82,-49,8,28,11
83,77,-115,12,53
84,88,-45,112,4
85,36,8,102,55
86,-97,46,44,16
87,92,56,58,41
88,-63,-58,74,2
89,-100,-106,61,60
90,-96,81,48,52
91,-96,-35,39,49
92,9,-75,105,25
93,-28,39,93,49
94,90,-63,62,10
95,-13,-8,29,34
96,-56,18,106,35
97,23,-41,43,30
98,25,-45,85,18
99,8,-44,1,7
100,53,57,111,52
101,-49,112,68,39
102,90,-16,97,12
103,-115,52,84,10
104,112,-42,80,56
105,-19,78,67,6
106,20,-18,115,54
107,-76,120,63,44
108,69,-55,119,51
109,-22,108,49,17
110,120,20,81,51
111,-61,-108,18,22
112,-30,113,36,43
113,99,-36,55,49
114,-101,-71,8,31
115,113,70,80,51
116,-29,118,74,13
117,-65,-60,80,8
118,16,-15,12,4
119,100,-28,15,60
120,-101,-42,29,41
