city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,229,-98,244,173
3,316,-101,44,24
4,-395,-94,38,54
5,-278,-258,337,17
6,154,-364,21,40
7,-203,-214,264,62
8,82,-8,148,199
9,252,-364,282,113
10,-209,-21,82,54
11,44,-303,302,159
12,192,-192,131,129
13,148,-355,77,138
14,-110,-65,259,95
15,-146,-145,336,149
16,315,192,104,143
17,100,-194,202,32
18,-217,26,218,30
19,-365,209,153,74
20,198,285,205,30
21,377,-389,266,66
22,-63,270,396,134
23,-123,-95,191,108
24,-113,230,35,71
25,370,-116,347,48
26,103,222,173,74
27,-187,-389,318,35
28,-151,-398,200,165
29,-328,202,288,124
30,-225,224,303,102
31,-168,-42,253,160
32,393,-151,166,125
33,-197,159,270,179
34,-281,231,97,135
35,-177,194,375,181
36,201,-53,391,104
37,-364,399,201,192
38,-306,-130,232,24
39,298,329,97,92
40,131,268,32,89
41,-47,-11,91,26
42,-159,140,313,58
43,-304,391,367,194
44,-121,58,130,82
45,77,-316,312,19
46,300,-299,244,175
47,45,217,172,71
48,-55,-368,209,73
49,-25,27,17,28
50,113,-256,201,200
51,-97,322,279,194
52,30,-237,154,63
53,-46,-387,76,116
54,-226,-311,373,11
55,236,-66,275,22
56,195,113,63,62
57,-188,-229,139,130
58,346,-93,235,161
59,374,385,116,198
60,137,214,105,182
61,33,-227,76,172
62,123,-399,398,7
63,69,184,263,116
64,156,-358,152,13
65,68,295,204,176
66,348,146,243,44
67,-37,147,380,184
68,-38,-244,147,199
69,-143,293,287,119
70,26,-336,168,146
71,141,11,336,111
72,-130,-297,81,198
73,-287,15,34,176
74,150,135,130,71
75,-102,-331,253,32
76,-260,204,31,64
77,-382,105,340,106
78,196,358,55,12
79,69,-383,395,98
80,42,6,88,111
81,258,270,158,50
82,-352,314,98,103
83,394,-63,394,23
84,102,317,294,125
85,265,-109,191,39
86,359,-308,167,24
87,-57,167,154,158
88,354,208,239,21
89,-214,-381,358,73
90,-190,65,80,50
91,99,214,147,14
92,266,80,358,175
93,126,83,87,31
94,362,-248,125,3
95,283,156,364,68
96,61,136,245,73
97,-223,113,316,75
98,-115,33,395,110
99,-236,151,389,11
100,91,162,342,153
101,7,-83,234,3
102,-372,304,44,58
103,-36,-82,162,165
104,-333,-375,252,104
105,89,-23,351,79
106,220,-395,82,24
107,41,103,244,86
108,12,-156,369,182
109,-114,81,219,78
110,-319,-348,189,162
111,85,-266,109,193
112,-278,-203,258,108
113,335,-2,137,12
114,-201,271,321,17
115,235,187,113,149
116,-46,132,228,166
117,100,-336,21,18
118,-270,-105,4,19
119,-3,-398,77,28
120,-194,131,203,34
121,-16,145,249,108
122,2,-356,372,81
123,130,-266,376,168
124,-97,-363,157,104
125,289,-360,176,150
126,116,31,295,7
127,271,290,138,22
128,268,86,122,13
129,-382,341,28,120
130,228,-397,310,85
131,-121,-75,158,125
132,70,299,329,59
133,222,86,21,129
134,-226,8,111,21
135,-283,354,75,43
136,-375,387,206,104
137,-70,-345,28,196
138,6,-147,44,7
139,-246,-271,367,192
140,247,-303,334,106
141,315,-3,347,136
142,386,-34,265,122
143,-257,-75,146,94
144,2,-135,278,18
145,346,278,215,58
146,-24,-267,28,100
147,-357,-277,18,94
148,-391,-83,95,52
149,203,349,289,17
150,275,120,13,65
151,163,-148,167,199
152,127,-146,47,105
153,-145,-374,237,72
154,88,199,253,147
155,-153,3,386,75
156,-31,0,317,185
157,-371,43,180,13
158,48,-306,308,26
159,-32,210,272,41
160,-201,321,128,4
161,90,65,367,99
162,-358,-89,199,193
163,183,-181,171,163
164,-211,-195,46,195
165,-244,-127,191,195
166,398,386,181,85
167,-335,359,16,65
168,-395,68,130,102
169,-375,34,100,32
170,-306,99,284,117
171,378,211,56,177
172,167,-374,255,135
173,-287,223,121,167
174,-68,378,110,4
175,-356,-337,353,34
176,27,-172,201,46
177,-173,-163,362,84
178,67,-343,9,179
179,-179,260,235,133
180,-166,-87,375,191
181,-185,175,51,181
182,139,22,42,161
183,-2,-352,253,97
184,-244,-266,119,146
185,317,172,202,133
186,30,-311,272,68
187,-250,287,45,129
188,161,-172,388,142
189,54,140,68,63
190,-297,335,367,157
191,279,-185,235,153
192,270,-373,82,129
193,-136,-386,186,17
194,-241,-315,394,99
195,-366,353,103,24
196,-173,-361,84,84
197,86,343,356,59
198,338,363,400,169
199,-279,53,342,39
200,184,-398,178,139
201,318,247,179,24
202,-286,-274,357,39
203,205,-175,35,8
204,-17,-283,295,125
205,176,-51,207,77
206,267,138,125,81
207,39,272,182,116
208,-45,-122,140,95
209,325,271,31,56
210,271,173,88,17
211,266,240,270,148
212,61,-42,12,48
213,-335,125,353,25
214,163,237,145,79
215,285,-252,269,30
216,-208,-50,178,133
217,92,32,7,108
218,92,-98,187,34
219,-390,-302,163,159
220,-140,-20,191,76
221,96,-295,219,56
222,367,-290,395,190
223,216,-357,27,119
224,-252,-370,356,32
225,-105,-221,211,149
226,-190,6,200,30
227,162,-95,253,184
228,-65,-341,189,128
229,-249,-316,311,63
230,128,345,189,193
231,-119,42,238,171
232,-130,300,340,106
233,315,362,247,119
234,81,-93,141,105
235,115,-34,132,187
236,294,-53,177,196
237,217,-219,177,32
238,-363,317,338,35
239,312,-82,132,174
240,-257,343,340,197
241,-152,194,182,200
242,-164,-90,38,41
243,340,-384,324,194
244,292,4,52,184
245,367,-43,64,84
246,-367,268,20,187
247,-22,-398,254,93
248,-72,-261,336,88
249,-46,-235,380,91
250,1,-392,213,156
251,312,269,184,200
252,-102,-234,337,53
253,84,30,218,13
254,-395,269,379,89
255,-132,271,42,196
256,361,-2,206,25
257,295,-331,276,78
258,169,-108,375,77
259,-216,368,15,70
260,-47,384,393,174
261,145,-381,74,184
262,106,-111,318,129
263,-359,-137,36,40
264,87,-396,351,189
265,381,-328,279,187
266,323,-106,267,179
267,-103,-50,208,52
268,-131,213,20,110
269,61,383,96,70
270,108,-322,118,43
271,239,303,5,22
272,-276,-354,150,200
273,253,378,17,46
274,203,258,158,140
275,171,275,49,186
276,27,-131,211,76
277,58,-393,143,8
278,285,294,303,117
279,328,-133,121,104
280,-156,-354,307,155
281,-267,369,282,88
282,351,85,67,15
283,299,-166,102,78
284,399,-354,149,31
285,-142,-56,101,115
286,208,-169,282,187
287,-245,361,316,70
288,-288,157,346,110
289,146,-82,159,30
290,-70,-272,282,154
291,302,237,252,93
292,-158,96,13,133
