city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-4,24,37,36
3,45,25,111,17
4,-21,-52,84,56
5,98,-31,111,39
6,-74,76,13,6
7,29,-2,66,1
8,-35,-78,113,34
9,47,-80,102,53
10,72,-32,37,38
11,-105,10,16,36
12,7,49,103,3
13,72,31,40,47
14,90,-70,99,27
15,-69,-51,59,21
16,-102,35,34,25
17,93,27,39,13
18,27,71,21,54
19,102,-66,42,43
20,-114,-77,92,14
21,79,44,58,55
22,63,-83,59,15
23,14,-70,92,13
24,110,-104,102,11
25,23,-111,114,9
26,-112,101,8,56
27,22,-12,62,29
28,14,94,84,50
29,68,-89,23,49
30,-7,-81,6,24
31,30,-35,108,14
32,7,115,9,37
33,106,-52,80,19
34,-45,-28,59,49
35,-16,-70,49,30
36,-79,84,12,25
37,65,-113,69,4
38,-58,4,32,11
39,84,115,110,5
40,27,53,47,7
41,10,7,55,40
42,86,-30,110,44
43,95,83,58,17
44,35,98,105,21
45,113,21,77,54
46,-102,-115,70,11
47,66,-12,103,32
48,36,104,31,28
49,-32,-17,13,1
50,30,56,60,36
51,-76,76,99,51
52,85,-62,41,2
53,-41,18,21,40
54,108,-7,59,52
55,-20,31,76,41
56,72,4,2,24
57,97,43,91,12
58,-97,38,4,25
59,-84,63,52,35
60,-8,-59,72,45
61,9,-78,5,30
62,-94,77,53,55
63,-87,-31,8,4
64,-36,39,79,11
65,-5,106,84,5
66,5,35,82,31
67,45,23,69,51
68,-64,29,87,14
69,-38,7,51,32
70,-107,70,17,52
71,-16,-33,32,28
72,36,-84,59,22
73,20,108,5,40
74,102,44,50,40
75,21,-9,88,45
76,-92,25,37,17
77,71,20,24,42
78,19,-14,47,37
79,-106,45,96,3
80,-19,-112,58,47
81,55,-17,98,35
82,-82,78,49,51
83,64,33,34,52
84,61,-84,16,23
85,-70,-45,95,24
86,-36,30,37,52
87,43,-13,113,13
88,-23,-26,33,9
89,73,-87,18,42
90,-53,-104,5,20
91,46,-47,45,24
92,13,61,92,14
93,-69,-10,6,19
94,-84,-28,70,34
95,97,-91,31,16
96,68,18,1,15
97,45,97,44,55
98,-15,-59,32,3
99,-13,26,66,15
100,28,58,10,40
101,54,-88,10,5
102,41,-8,79,27
103,-82,-71,64,55
104,-39,-84,15,56
105,-64,-106,76,4
106,66,-108,11,31
107,47,-28,106,22
108,34,3,80,52
109,98,-16,26,58
110,23,-31,91,28
111,-10,96,11,29
112,-34,50,72,37
113,37,-9,82,31
114,77,-12,78,18
115,-66,-10,56,23
