city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,18,-28,127,8
3,-24,12,125,70
4,-143,-53,6,6
5,-132,-120,6,67
6,-119,4,110,67
7,-23,75,104,9
8,-38,-39,113,58
9,-112,-131,13,34
10,26,5,79,51
11,31,73,110,64
12,-118,-89,28,47
13,6,37,108,13
14,-46,-87,87,15
15,-101,150,143,51
16,-60,99,13,25
17,-109,-52,134,13
18,-91,102,27,17
19,83,-69,26,38
20,-97,-42,15,62
21,24,-31,24,58
22,85,41,76,34
23,120,-24,123,66
24,-72,-77,133,25
25,-98,-106,149,11
26,20,24,143,64
27,-116,-50,116,17
28,-140,-141,33,6
29,-26,-137,68,17
30,33,21,115,23
31,50,-143,136,32
32,-63,-16,102,70
33,107,-107,77,52
34,22,120,48,72
35,-68,-147,15,57
36,-56,-63,150,22
37,10,-19,7,20
38,96,-150,23,33
39,-112,-84,125,38
40,42,-86,105,12
41,140,-71,133,22
42,47,-22,95,51
43,88,64,115,21
44,143,-111,21,29
45,-56,40,108,6
46,-66,50,135,49
47,38,-113,96,11
48,-103,-123,149,62
49,-12,-3,96,33
50,74,-116,23,21
51,65,43,46,58
52,35,-71,105,29
53,-109,-150,49,63
54,25,2,27,39
55,89,99,107,24
56,131,106,36,22
57,-100,91,102,14
58,18,-79,16,51
59,-125,-130,100,24
60,148,144,127,68
61,-57,-42,17,4
62,-68,103,13,41
63,-74,120,58,70
64,49,21,77,36
65,73,91,89,31
66,146,35,122,59
67,95,-26,60,40
68,109,5,68,74
69,-106,-79,30,67
70,43,46,144,49
71,75,-139,95,12
72,-129,14,59,21
73,-48,105,42,2
74,6,51,53,7
75,59,34,33,7
76,71,39,72,51
77,-126,-148,59,70
78,150,-147,139,63
79,120,4,57,44
80,131,-115,144,26
81,53,-37,93,60
82,98,46,63,22
83,60,68,146,32
84,-45,102,35,19
85,-136,-32,56,22
86,144,-147,3,42
87,-52,-62,104,67
88,-47,80,81,35
89,-136,36,23,13
90,69,-33,121,38
91,-88,-92,140,60
92,4,-76,141,45
93,50,139,18,14
94,-60,16,148,70
95,-97,112,38,47
96,-3,103,9,21
97,45,-82,108,61
98,73,-125,22,31
99,-94,-70,3,26
100,59,13,146,29
101,33,-62,36,14
102,-135,56,19,43
103,-64,131,15,6
104,127,43,37,74
105,-54,20,52,54
106,132,23,70,65
107,-77,-58,44,39
108,112,-95,75,34
109,74,3,18,35
110,10,-136,84,12
111,-34,27,93,43
112,18,135,12,10
113,-57,-16,127,3
114,-59,-70,105,39
115,-78,-8,58,14
116,46,-4,101,18
117,42,-146,88,45
118,46,96,146,63
119,-21,-89,106,67
120,-105,112,132,71
121,68,31,6,64
122,-51,14,69,47
123,-66,137,61,63
124,43,-1,48,11
125,138,86,123,12
126,-112,-123,62,15
127,142,136,100,44
128,3,-10,97,6
129,-72,26,57,5
130,-115,-134,81,41
131,17,121,83,10
132,55,39,45,40
133,-37,-44,14,14
134,-51,-18,94,8
135,1,142,38,43
136,64,-133,107,52
137,-101,-57,52,66
138,4,-128,134,56
139,-133,34,56,4
140,70,110,81,57
141,88,128,90,46
142,-65,-147,18,12
143,77,-84,146,57
144,-79,-73,76,58
145,32,-119,70,45
146,-43,-8,93,75
147,-138,-37,131,2
148,39,-82,140,28
149,58,-57,115,20
150,1,45,50,38
