city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,3,3,1,11
3,12,18,36,14
4,-33,8,28,15
5,-38,17,3,15
6,23,-23,15,6
7,13,-22,14,19
8,-20,-25,13,18
9,-1,-4,34,6
10,-37,-31,37,7
11,-28,20,7,17
12,-8,18,19,13
13,35,-27,20,15
14,15,39,19,19
15,-23,-39,32,6
16,34,-35,6,9
17,34,-3,38,6
18,31,23,6,1
19,39,0,24,14
20,21,-38,9,7
21,-24,25,12,10
22,21,-35,4,12
23,-5,20,11,5
24,-35,26,36,17
25,18,21,35,5
26,20,-18,4,11
27,-6,22,28,15
28,-39,18,9,9
29,10,-17,20,1
30,7,0,4,18
31,29,-19,9,14
32,-33,30,34,13
33,21,-5,33,19
34,25,1,35,4
35,-20,19,30,13
36,-6,34,25,6
37,6,-35,11,9
38,1,-22,29,20
39,-30,-36,13,13
40,-24,-7,17,18
