city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,41,29,9,22
3,32,-29,42,4
4,-45,43,13,12
5,-41,-27,6,9
6,31,-14,17,13
7,38,-37,5,8
8,-43,26,30,17
9,-28,27,17,8
10,-36,18,43,13
11,-6,-18,9,17
12,-42,43,4,4
13,-33,4,8,11
14,-32,38,15,20
15,19,-44,31,2
16,34,-25,30,12
17,21,-32,7,10
18,29,-41,36,22
19,-16,-5,26,8
20,-43,7,33,8
21,-37,-43,34,16
22,-6,42,35,16
23,27,-33,26,3
24,43,-21,44,16
25,23,-42,20,17
26,27,8,18,18
27,44,41,19,2
28,35,12,37,10
29,-19,-10,13,3
30,45,43,43,2
31,36,-29,33,16
32,-13,29,44,8
33,33,-45,35,10
34,-33,-15,44,21
35,-4,23,21,15
36,-41,25,6,7
37,26,23,15,17
38,34,7,27,17
39,34,18,10,10
40,13,16,31,13
41,-30,-24,32,21
42,2,15,39,22
43,20,25,35,14
44,-2,15,30,4
45,38,11,13,6
