city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-51,23,36,29
3,18,-37,30,24
4,-1,-6,11,30
5,45,-46,26,19
6,-63,-22,62,31
7,-12,32,46,7
8,-65,-44,38,32
9,-55,28,42,5
10,-58,-34,48,11
11,36,18,30,25
12,-54,16,50,20
13,-23,-31,18,2
14,-38,-15,55,5
15,-59,59,58,28
16,-65,-3,43,22
17,63,-37,35,13
18,64,55,36,12
19,-32,-20,42,9
20,17,-60,56,14
21,-18,16,18,26
22,-30,17,36,21
23,44,65,19,6
24,-53,0,47,26
25,9,22,13,14
26,-41,46,9,27
27,22,-27,36,17
28,21,-55,16,22
29,-50,60,56,19
30,33,-16,64,2
31,37,37,2,27
32,-50,11,45,30
33,-26,-64,29,22
34,30,23,42,20
35,-61,-57,43,22
36,-8,45,14,26
37,-3,-32,42,8
38,16,-33,43,29
39,-47,23,13,13
40,-23,6,20,14
41,-54,-50,25,29
42,-6,-26,61,16
43,11,-65,36,27
44,55,50,38,24
45,40,1,33,5
46,-18,-29,2,27
47,47,52,13,27
48,-59,-32,45,11
49,59,42,26,21
50,-61,56,11,27
51,-52,-43,16,29
52,-52,55,34,2
53,-35,-30,16,2
54,17,-31,11,23
55,62,-31,31,8
56,-6,1,10,19
57,20,18,4,4
58,56,-14,34,5
59,-35,-33,46,15
60,46,29,31,8
61,-4,-52,15,20
62,0,-65,27,5
63,-16,-2,21,8
64,16,15,60,26
65,-63,32,28,9
