city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-5,18,31,2
3,-24,-19,35,4
4,-40,-31,14,1
5,-40,-31,12,21
6,-24,-42,40,19
7,-51,-49,4,6
8,-25,18,32,18
9,27,49,45,8
10,-39,6,29,22
11,48,-12,10,17
12,-10,26,3,8
13,36,40,16,2
14,-34,1,9,11
15,-11,1,36,22
16,37,-23,26,1
17,-32,-22,19,14
18,-9,14,33,6
19,48,48,23,16
20,6,15,6,3
21,17,-16,15,12
22,-36,3,51,14
23,43,8,40,25
24,41,23,16,10
25,0,37,31,24
26,-35,-13,48,17
27,50,-4,19,7
28,7,19,46,8
29,-18,-47,2,24
30,46,-22,27,26
31,-13,12,23,7
32,-20,-25,40,4
33,32,-41,5,5
34,17,0,40,23
35,40,-12,20,2
36,-22,-3,17,5
37,48,-38,46,8
38,-51,-23,48,19
39,-16,-50,30,12
40,-27,46,4,12
41,-13,38,29,18
42,-5,33,23,9
43,-4,-48,40,4
44,32,20,45,14
45,-39,-25,44,2
46,51,26,33,23
47,9,2,8,12
48,10,-41,39,23
49,5,-38,35,25
50,-11,2,41,7
51,-4,0,45,7
