city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,0,-2,39,16
3,43,-29,48,18
4,44,17,2,19
5,-5,-3,18,24
6,41,11,14,18
7,7,30,26,19
8,12,-5,11,14
9,33,12,46,4
10,-28,37,28,2
11,19,-27,13,8
12,-32,27,47,10
13,1,-36,16,15
14,-34,4,27,2
15,1,-47,4,10
16,-9,-1,49,5
17,-28,-1,39,16
18,-19,10,43,15
19,24,-18,4,7
20,13,-42,27,8
21,-46,26,37,1
22,28,-11,3,6
23,-25,-8,47,10
24,2,-48,45,19
25,-17,43,30,19
26,6,-38,34,9
27,23,-12,11,5
28,30,-24,15,16
29,47,41,40,8
30,32,-2,49,1
31,-13,-28,11,21
32,26,-25,3,19
33,-42,-31,22,13
34,19,-44,34,24
35,2,-22,20,3
36,-34,1,13,13
37,47,-21,19,16
38,8,42,45,19
39,-43,38,27,6
40,11,16,46,5
41,15,-48,43,8
42,-35,-35,28,12
43,-30,-7,29,12
44,44,38,31,23
45,37,16,7,1
46,2,-31,48,17
47,34,-36,42,2
48,-32,-13,1,16
49,34,-37,36,1
