city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,12,-113,130,15
3,-132,-17,22,17
4,132,87,149,72
5,26,-22,141,25
6,-123,-140,1,67
7,-43,85,1,54
8,-98,-125,35,45
9,-126,-36,2,50
10,-115,41,16,39
11,51,2,104,20
12,-146,57,23,20
13,128,137,98,42
14,-15,49,116,54
15,-150,-85,2,50
16,6,-125,112,51
17,49,-24,90,1
18,125,50,101,57
19,-111,-109,7,62
20,-64,32,142,8
21,-59,-134,100,66
22,-46,-64,30,62
23,-81,-45,73,46
24,3,-57,18,69
25,-25,40,18,66
26,-143,62,82,72
27,-100,126,9,50
28,-92,4,54,44
29,-67,-88,24,74
30,-146,-106,74,70
31,-103,123,107,28
32,-133,-42,101,17
33,-96,102,49,60
34,-87,39,136,13
35,61,-147,106,57
36,-30,-115,45,48
37,-141,9,30,28
38,-75,-68,145,33
39,-129,18,29,23
40,130,-113,91,44
41,24,-118,146,19
42,-2,-56,32,23
43,47,142,111,37
44,-37,-85,84,35
45,-54,-35,94,25
46,33,-87,99,7
47,-28,-101,136,51
48,-94,42,17,40
49,-67,5,13,67
50,147,-104,62,55
51,28,24,60,62
52,-51,97,41,6
53,-114,13,88,51
54,-112,144,39,25
55,25,31,13,44
56,-29,137,149,33
57,-88,66,109,20
58,90,42,57,66
59,104,121,13,75
60,-50,-96,116,26
61,-64,113,58,47
62,72,-68,122,28
63,100,-20,149,67
64,-106,-145,119,70
65,10,59,46,73
66,-73,-118,139,31
67,125,47,24,68
68,54,-149,55,58
69,-72,76,52,51
70,88,-31,148,5
71,-106,122,107,39
72,42,-81,112,56
73,1,-103,78,30
74,-70,132,12,20
75,-105,-133,32,39
76,74,-112,109,36
77,100,8,145,61
78,-108,-43,10,17
79,-76,-88,85,56
80,-1,-10,79,38
81,83,-83,44,24
82,-20,20,91,45
83,41,20,106,51
84,-18,-101,8,41
85,50,-108,6,38
86,-56,33,51,19
87,53,-140,74,22
88,135,142,91,4
89,26,-92,69,6
90,46,61,90,41
91,-131,136,12,64
92,-58,22,78,64
93,82,125,150,74
94,107,-88,104,14
95,95,127,38,32
96,-146,143,32,34
97,35,-137,26,46
98,-88,109,21,62
99,-40,-150,129,71
100,-46,-118,68,58
101,65,-129,129,15
102,-146,-26,147,74
103,4,-87,122,22
104,-56,78,99,2
105,-125,-134,31,64
106,114,-72,25,2
107,40,-145,78,45
108,-29,127,36,13
109,-1,103,14,28
110,-147,-143,50,58
111,143,81,26,20
112,-105,78,90,67
113,66,-122,88,9
114,-33,86,17,42
115,97,-147,85,56
116,75,-64,81,58
117,-144,-88,79,42
118,88,-48,142,44
119,-19,73,87,56
120,112,-20,118,5
121,-126,-140,57,36
122,76,-145,137,17
123,-116,-131,124,66
124,-36,52,78,74
125,-113,122,86,30
126,-106,14,6,28
127,128,-80,118,48
128,40,72,136,55
129,39,-59,15,59
130,17,103,31,52
131,115,-51,131,2
132,-69,-23,132,45
133,21,-120,58,46
134,-131,-99,56,2
135,16,68,5,28
136,-148,38,15,2
137,86,131,14,21
138,-106,100,2,72
139,32,-120,85,55
140,-87,-48,74,41
141,61,-96,53,10
142,-129,42,119,42
143,-54,-107,10,13
144,-9,71,97,18
145,-39,-40,124,35
146,138,-52,35,53
147,70,-42,54,60
148,-47,30,114,40
149,-140,-79,107,47
150,29,-53,119,31
