city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-22,11,78,22
3,40,-24,35,20
4,67,49,25,8
5,-12,37,72,44
6,82,-32,74,28
7,24,77,71,20
8,-66,11,19,5
9,19,-14,3,2
10,-87,-80,6,7
11,66,74,43,20
12,-88,27,83,16
13,71,-36,62,34
14,-33,33,29,36
15,-56,52,14,33
16,-85,-46,13,3
17,-66,-21,42,34
18,-49,26,71,29
19,-77,-21,85,14
20,-49,-33,30,4
21,-83,-24,59,39
22,43,-7,87,6
23,2,7,19,11
24,-76,-74,19,27
25,4,-54,46,7
26,5,-49,20,16
27,-53,12,83,8
28,-35,72,45,10
29,27,63,46,37
30,57,-7,33,14
31,41,56,73,39
32,-29,71,28,29
33,-72,-76,73,13
34,67,74,79,6
35,83,70,62,1
36,22,47,88,13
37,83,-56,21,25
38,-52,40,27,21
39,-15,-80,41,20
40,13,-85,88,3
41,-77,-1,32,11
42,42,-60,2,3
43,-81,59,21,4
44,-7,-48,14,35
45,2,-61,28,36
46,37,12,42,27
47,-26,-60,87,19
48,13,48,39,24
49,30,58,45,18
50,-33,-88,70,33
51,20,80,88,42
52,60,48,38,5
53,-2,52,76,26
54,29,48,85,39
55,-82,34,63,16
56,-75,-76,79,44
57,-25,20,73,24
58,-36,50,39,37
59,-28,-59,13,10
60,63,-31,43,34
61,-68,28,2,2
62,-11,57,63,20
63,-63,12,66,14
64,-83,69,84,21
65,39,-39,62,13
66,-22,21,66,17
67,20,36,45,1
68,0,33,72,19
69,63,20,46,40
70,-26,54,65,27
71,-60,-23,46,31
72,12,58,86,11
73,61,-24,36,4
74,-8,-19,10,35
75,60,25,82,22
76,26,-84,49,19
77,24,-66,52,39
78,-20,51,39,32
79,-86,-1,66,5
80,-47,-1,8,37
81,7,-48,14,13
82,36,75,41,31
83,32,-61,15,40
84,38,28,43,30
85,64,-84,79,26
86,-57,-59,24,13
87,29,-87,87,40
88,9,-80,46,41
89,-12,88,63,7
