city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-128,48,24,48
3,88,29,128,41
4,173,-174,38,78
5,-102,72,171,16
6,191,-51,54,73
7,82,-3,65,7
8,-193,58,102,53
9,191,76,113,18
10,40,-169,25,24
11,118,-34,113,11
12,-168,95,192,35
13,-154,-119,63,41
14,100,11,97,43
15,109,-93,151,77
16,-171,81,92,53
17,-26,77,62,1
18,125,-109,57,11
19,152,-145,70,68
20,-151,-102,67,46
21,103,-141,51,18
22,168,132,53,26
23,-150,25,27,51
24,34,85,22,57
25,-74,-97,34,14
26,126,-163,144,23
27,115,151,3,39
28,104,136,102,86
29,49,-22,36,44
30,-7,-150,180,42
31,99,-26,61,45
32,95,186,26,90
33,86,-60,26,10
34,166,15,26,28
35,-91,-21,138,77
36,-56,147,28,9
37,-116,-39,142,62
38,90,-49,35,70
39,128,149,57,17
40,147,-43,95,23
41,-72,2,80,86
42,-97,82,162,8
43,43,153,99,89
44,77,16,12,32
45,-56,-31,89,26
46,-13,-60,186,44
47,17,-116,109,97
48,-27,-95,125,94
49,150,-3,71,37
50,-115,-195,163,46
51,-79,-122,102,3
52,111,74,123,96
53,113,178,21,2
54,-8,-147,56,25
55,29,71,43,1
56,127,-155,174,42
57,-141,-38,19,76
58,79,-146,52,63
59,-115,-7,115,9
60,-27,34,67,95
61,43,63,125,13
62,99,74,126,1
63,124,18,92,49
64,-39,-182,41,38
65,-111,-46,162,14
66,136,139,19,80
67,-77,17,119,35
68,107,62,118,32
69,118,-12,27,43
70,-77,-33,152,90
71,-95,-6,167,46
72,76,-11,128,7
73,188,-173,135,97
74,-71,-162,159,57
75,-1,142,35,77
76,-94,85,53,33
77,6,150,47,35
78,59,105,158,94
79,-32,-89,191,36
80,154,-139,22,56
81,-71,189,126,21
82,-15,-155,184,42
83,-152,-88,6,38
84,-71,91,170,2
85,-135,190,77,20
86,-165,134,83,54
87,18,93,19,17
88,28,132,59,55
89,140,-53,167,71
90,-41,155,90,72
91,-78,46,105,49
92,95,0,45,54
93,182,66,126,98
94,158,-114,4,57
95,101,195,50,51
96,-127,-99,59,21
97,33,91,9,17
98,98,154,82,70
99,194,-121,106,71
100,17,29,38,56
101,-76,-104,27,76
102,143,170,116,55
103,-77,-78,22,62
104,128,-48,31,37
105,-166,39,103,62
106,-85,107,135,57
107,-114,129,190,91
108,39,-61,132,7
109,-190,-135,175,88
110,34,122,173,59
111,130,-188,101,87
112,45,59,124,77
113,-98,-91,90,22
114,-179,183,170,13
115,-161,-142,134,75
116,-83,-82,68,34
117,58,15,93,18
118,162,-134,168,41
119,38,-93,187,11
120,92,-148,143,61
121,-113,59,2,37
122,11,126,138,61
123,163,56,35,92
124,107,-2,29,16
125,-12,36,76,18
126,-151,-184,166,29
127,-79,-139,47,22
128,155,-61,4,91
129,139,-37,139,76
130,15,-150,147,35
131,-15,-178,90,38
132,-6,-187,89,41
133,8,-12,15,78
134,147,-94,105,8
135,-113,21,99,97
136,-96,8,118,89
137,126,-89,49,34
138,-119,-193,110,96
139,-142,-98,53,29
140,-131,-128,49,60
141,102,-195,13,78
142,-20,82,34,31
143,-114,-192,69,42
144,-51,135,147,85
145,-124,-156,13,84
146,100,-192,173,48
147,-115,-63,92,37
148,166,-16,129,88
149,163,-153,138,2
150,138,10,5,17
151,-45,-24,118,45
152,-60,98,120,71
153,106,62,107,61
154,109,127,46,9
155,60,46,10,13
156,-97,187,55,45
157,-142,-16,161,51
158,67,-81,126,46
159,-2,-96,72,9
160,-168,192,75,86
161,-191,73,110,93
162,-54,-93,26,55
163,55,90,117,12
164,-103,178,127,7
165,175,-49,13,6
166,-103,13,2,8
167,139,-70,58,10
168,-64,-141,39,55
169,142,-191,138,32
170,-48,-166,181,89
171,-32,-17,144,58
172,16,134,46,50
173,-142,135,73,94
174,-103,22,48,77
175,76,37,175,44
176,153,194,132,27
177,-54,183,77,34
178,178,-27,126,59
179,-45,-54,179,55
180,147,83,57,90
181,-103,81,105,52
182,168,45,175,40
183,-63,114,154,18
184,-193,-16,125,29
185,-110,124,95,61
186,-10,-128,28,38
187,131,20,64,70
188,-31,195,151,67
189,42,-34,39,23
190,-72,-120,34,13
191,-119,148,70,57
192,-144,140,54,27
193,39,6,2,91
194,-128,-183,122,95
195,-43,164,91,53
