city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,1388,1108,1343,990
3,-864,589,491,681
4,-179,-1319,1320,463
5,1164,1258,1818,431
6,-918,-127,970,43
7,-1532,1055,674,871
8,-1647,-1158,1164,633
9,-1751,475,209,867
10,471,1299,574,138
11,662,-692,1804,503
12,479,-1461,1280,961
13,1366,-1965,495,690
14,1249,372,198,681
15,-820,1487,1656,435
16,-621,-1826,1750,636
17,456,-92,362,759
18,639,-185,1468,589
19,946,763,1539,750
20,-1594,1049,986,235
21,574,779,13,96
22,-671,664,1203,286
23,689,1286,1052,89
24,1927,1023,1329,467
25,-746,-962,1392,888
26,-1514,-91,206,397
27,991,-490,1097,924
28,-1488,1754,1830,959
29,1961,-845,1046,41
30,-527,1898,230,406
31,343,1335,1046,202
32,751,165,108,562
33,1607,-1000,1537,109
34,198,-696,309,110
35,1778,226,863,876
36,1971,1621,1557,107
37,20,-1147,847,877
38,408,-1344,1249,670
39,-392,105,82,969
40,562,-325,1160,303
41,1337,-1149,1661,111
42,-227,1699,1754,909
43,16,-1198,1305,277
44,-1362,-221,576,981
45,-576,-1841,1545,260
46,152,241,723,534
47,-676,1817,1597,856
48,-572,1492,877,118
49,588,-1171,1202,130
50,-273,1482,1940,259
51,1668,-1278,1480,28
52,-657,660,571,990
53,-1413,1585,81,873
54,1921,196,695,163
55,-255,1483,419,884
56,746,570,1314,301
57,134,-842,39,440
58,1469,1762,1670,48
59,435,1570,1309,501
60,1024,151,394,507
61,592,646,108,659
62,1652,293,1842,150
63,-804,-1886,1207,388
64,-1853,1740,811,817
65,-1294,1176,363,216
66,-879,1636,352,956
67,-972,-608,1105,741
68,1006,283,809,377
69,-781,1755,124,807
70,-1878,108,1037,149
71,1274,1667,1329,537
72,-1503,1906,1649,138
73,1510,-1662,1452,803
74,-574,368,807,144
75,1490,899,1064,512
76,-373,-1425,254,15
77,89,301,596,695
78,-1106,1700,1929,222
79,-1602,1074,839,907
80,-575,-149,980,425
81,1944,-1955,217,574
82,-769,-271,932,553
83,1827,1390,1480,431
84,-443,1289,1592,676
85,-1682,855,1631,433
86,1696,1571,1701,672
87,166,1248,502,306
88,1106,-462,793,129
89,501,-453,820,310
90,401,1943,1389,7
91,-1887,-240,1886,170
92,-1493,-1536,90,48
93,1387,478,438,229
94,706,1025,1225,536
95,696,-773,1108,857
96,-1478,1975,1879,905
97,215,595,1287,965
98,774,-1902,1852,785
99,604,-194,1320,199
100,-959,-639,1821,368
101,1518,1706,1234,243
102,-1965,-313,133,857
103,-1899,1914,1525,327
104,1322,-162,833,495
105,500,689,1235,551
106,-1914,576,31,111
107,97,1439,833,133
108,1198,-49,1486,807
109,-170,-1852,624,608
110,880,1358,300,910
111,-28,-462,1136,761
112,-1370,1235,848,896
113,1069,-739,176,621
114,-601,-231,311,361
115,-1377,1050,772,143
116,756,696,1420,371
117,1647,-372,80,587
118,-1521,-864,1253,757
119,1293,482,1165,885
120,-235,951,807,895
121,-852,619,1543,423
122,1251,-1964,1664,700
123,-236,-1494,1470,682
124,609,-592,1668,557
125,-36,-695,929,949
126,437,1546,969,962
127,-1243,1297,1500,971
128,-66,1500,1493,468
129,1978,1222,1743,601
130,1297,-1732,347,628
131,-106,-1241,415,341
132,1364,-1511,1320,852
133,270,1588,722,669
134,-1066,-327,1056,529
135,-1253,196,734,162
136,-50,1190,280,123
137,-1364,-29,55,476
138,-556,-1129,491,910
139,-1007,-1115,534,571
140,-1195,-1381,1826,387
141,1738,-1498,767,954
142,-1833,-663,1974,763
143,102,-1905,1724,327
144,1431,746,1811,488
145,909,-1446,1340,992
146,1269,-1920,1418,838
147,825,-1835,1584,101
148,-1343,281,1419,749
149,-165,1726,417,993
150,-1489,-815,340,883
151,703,493,536,742
152,1912,110,442,225
153,-659,-1213,355,245
154,1670,-1674,1702,668
155,187,1843,212,867
156,-752,-346,967,417
157,1064,-34,1787,63
158,-244,535,175,234
159,1424,194,317,211
160,-1205,-1452,39,151
161,35,-1119,1497,549
162,1503,1842,1990,380
163,89,-856,1111,314
164,-539,-454,1195,539
165,-1951,272,64,451
166,1512,147,820,763
167,1631,1298,653,598
168,1849,970,154,621
169,746,-320,370,270
170,44,-805,1653,885
171,-1412,-1403,770,446
172,-158,743,1585,32
173,-313,-1799,499,804
174,1821,-698,1633,831
175,1136,1235,1759,610
176,-672,993,1113,454
177,-1871,382,671,292
178,170,-634,154,976
179,907,377,698,523
180,1466,-909,602,229
181,-973,-806,549,913
182,641,1622,1818,727
183,391,771,1796,692
184,1304,-1041,479,632
185,-144,403,1322,211
186,480,-116,321,317
187,-203,640,791,437
188,1964,1532,1053,258
189,-1369,-791,1064,90
190,1601,57,1012,440
191,-719,816,1232,149
192,-552,-1215,1956,29
193,-744,-1797,325,362
194,876,910,1132,882
195,-803,1066,1088,181
196,-1147,-1769,531,431
197,654,-361,481,48
198,-1379,990,171,461
199,132,582,1709,828
200,-403,-1012,1814,605
201,-1656,1123,883,841
202,1969,-362,137,908
203,-1637,1405,801,64
204,-1400,-1678,532,770
205,1929,-810,738,255
206,747,-233,1245,838
207,183,-1888,598,372
208,-328,1452,375,86
209,445,1516,1520,340
210,-1509,-1997,508,994
211,-1963,1481,175,27
212,698,1230,24,246
213,-787,242,444,652
214,-1823,1406,1694,916
215,1670,1680,964,780
216,-1335,-1200,1830,298
217,-1866,332,173,28
218,1329,-219,1962,867
219,-2000,29,1313,491
220,-224,-355,1860,961
221,-672,-1280,1214,630
222,-1832,1631,1086,4
223,-57,454,1953,707
224,1058,-329,785,117
225,205,-1596,24,237
226,1735,-1529,270,611
227,780,1240,534,875
228,-1503,1381,92,83
229,387,-1973,212,265
230,1987,1595,941,50
231,-283,-1784,415,225
232,-1867,26,592,649
233,56,1874,1202,14
234,828,-712,1081,844
235,-962,1511,826,455
236,629,-1839,654,577
237,-674,-290,1993,212
238,784,-1740,462,713
239,-34,91,84,878
240,1322,792,1430,286
241,966,-508,1016,137
242,594,310,863,600
243,-1204,-11,1004,748
244,-1691,1432,1476,4
245,-1361,392,890,845
246,-866,1174,1641,803
247,-1549,60,1205,162
248,1570,-1509,578,355
249,345,1684,1491,851
250,1737,57,326,979
251,-1848,1095,1705,211
252,-1743,-184,1861,150
253,1499,192,1632,845
254,-411,534,1661,643
255,-1421,-1386,497,260
256,-1849,-881,1477,948
257,-285,-1364,1016,250
258,-866,65,342,920
259,149,-499,463,25
260,-1264,1126,265,475
261,506,1641,1966,814
262,970,-1318,500,441
263,-1939,-915,1155,756
264,-28,-1257,1628,82
265,1384,-645,1315,643
266,-830,-1968,1275,498
267,86,1863,874,139
268,-274,-1620,1875,323
269,178,117,552,935
270,-1644,1987,660,616
271,956,-1080,119,612
272,870,336,442,893
273,1186,516,875,956
274,1905,-1158,1322,655
275,-1200,-868,1670,200
276,-1419,-422,1775,770
277,1792,100,630,221
278,1973,588,1077,976
279,-1305,-1038,81,764
280,-1678,634,187,969
281,1350,-964,806,59
282,-124,393,1244,269
283,494,1191,4,573
284,-533,-1516,1641,244
285,1100,1419,1322,49
286,-1091,6,1155,868
287,1,1887,1904,229
288,-1280,-1197,1650,545
289,-984,167,171,858
290,899,-1056,1862,582
291,-600,333,1017,75
292,1904,965,607,705
293,1155,-1965,919,713
294,1376,-360,1000,25
295,431,313,1457,730
296,1143,-175,368,503
297,-1168,1414,1553,398
298,445,139,227,703
299,-1658,-992,1121,761
300,1984,-1128,1518,749
301,-606,-1477,1352,232
302,120,1091,719,69
303,1106,-1409,1781,607
304,-1582,-1218,172,252
305,755,1010,964,684
306,-1357,-1388,1642,359
307,-1866,-527,1530,711
308,-182,1302,1973,264
309,1867,573,1308,868
310,300,1338,1040,49
311,619,-718,1237,244
312,1403,-1624,418,143
313,1607,1533,325,314
314,-1291,-831,1483,505
315,-1038,646,600,649
316,184,-1261,8,800
317,785,857,458,233
318,-175,1247,450,954
319,-486,-1455,233,232
320,1560,-1936,821,765
321,745,768,1455,43
322,847,-820,305,874
323,-581,475,397,812
324,-1734,-931,1069,461
325,1837,1105,36,838
326,-866,-496,692,218
327,-222,266,1532,499
328,-1616,-1973,1434,813
329,832,-1132,968,652
330,-1190,309,188,27
331,1369,-1575,496,555
332,1378,1232,1695,877
333,196,-1482,1368,942
334,-980,-25,338,573
335,-304,147,978,21
336,-1256,-874,880,555
337,-1958,1255,59,445
338,-377,-1395,672,850
339,573,-1823,1533,276
340,106,-1021,1889,61
341,901,-1193,55,649
342,1532,-705,718,974
343,-1458,-372,780,763
344,1579,-1583,281,287
345,953,-1254,589,88
346,-484,-100,619,906
347,157,40,1687,509
348,1891,490,536,411
349,463,-222,77,231
350,360,-62,910,347
351,-738,1302,1080,465
352,718,1600,479,742
353,-1289,1241,386,890
354,-1842,1428,74,614
355,985,-1029,1376,924
356,740,-405,500,158
357,1968,621,1040,477
358,-121,-990,589,310
359,-1583,-768,1000,337
360,1338,-36,1831,250
361,-1293,1984,171,903
362,9,-315,1901,838
363,114,312,503,606
364,1973,198,867,804
365,766,594,1336,449
366,-330,-1347,228,482
367,1569,-639,1818,363
368,-327,-743,1621,62
369,-1299,-830,330,723
370,579,816,62,855
371,80,1217,1721,355
372,1531,529,758,910
373,-240,-145,1184,487
374,-684,1055,1649,471
375,-636,1155,568,884
376,-1261,52,1236,572
377,614,665,134,35
378,-1474,12,1663,990
379,-1703,1955,743,734
380,978,-1028,575,775
381,-223,-1814,321,159
382,-988,652,1342,452
383,1023,-1647,1303,788
384,-1037,-239,1706,582
385,-1718,-722,346,264
386,1509,479,676,180
387,-1972,85,1313,91
388,-998,103,644,361
389,89,357,287,303
390,1144,-985,172,125
391,-915,-885,1033,317
392,-1160,1525,1296,201
393,-1543,878,252,81
394,469,-374,1297,537
395,825,520,706,691
396,345,-838,1468,630
397,684,22,1430,743
398,-580,987,1290,907
399,-1420,-1617,57,908
400,1929,-1147,73,453
401,-331,1876,1960,969
402,-1480,-1588,1711,530
403,-822,161,371,596
404,632,-582,1206,286
405,-1503,207,1483,517
406,-522,-272,105,795
407,1899,-1541,221,661
408,830,263,213,385
409,-1163,-156,675,177
410,1479,1061,89,112
411,1528,-221,1454,830
412,1469,723,1031,971
413,195,-238,1566,911
414,-999,-917,520,129
415,-153,-1966,1728,816
416,-52,-1062,421,490
417,793,993,1914,313
418,-22,1476,489,971
419,-8,-1553,119,248
420,896,154,82,828
421,144,-1809,955,318
422,-1516,-1142,931,80
423,242,-1081,1950,927
424,437,81,1838,787
425,628,-1237,38,800
426,920,-408,1261,599
427,209,1235,835,40
428,258,-128,122,82
429,-1226,259,234,138
430,1045,-1093,592,586
431,-1200,-328,1153,866
432,-640,477,1210,321
433,1053,1284,1469,422
434,1310,261,1181,850
435,-134,-1527,834,749
436,293,-892,864,29
437,502,-1345,460,927
438,-541,-1046,567,433
439,-1912,-792,990,193
440,-975,437,1896,256
441,-978,-1969,1212,825
442,-1465,645,1336,365
443,-1079,749,281,72
444,-569,27,1991,524
445,1360,1682,626,562
446,-1152,-930,630,187
447,-1684,-1978,1776,992
448,993,-1217,1560,613
449,406,-1244,191,151
450,-1741,-1022,1804,838
451,-856,1557,697,998
452,-1742,-644,166,824
453,-138,1427,1277,23
454,735,1970,57,646
455,-420,1116,285,476
456,1297,-779,1915,799
457,-1522,-1678,1558,917
458,-1523,1892,1562,253
459,401,897,413,79
460,1635,1531,537,479
461,1868,1187,337,116
462,464,-848,248,19
463,-1328,-1819,249,744
464,575,-227,645,168
465,311,-1987,494,263
466,-788,789,1544,367
467,-321,1626,407,595
468,-1977,901,108,816
469,9,800,1956,795
470,1750,-1942,1369,824
471,1132,82,911,846
472,512,479,1029,18
473,1010,-695,535,305
