city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,-53,62,35,16
3,-24,-14,38,20
4,54,20,66,20
5,-46,-37,17,4
6,-54,31,27,9
7,11,-62,46,12
8,-21,19,28,3
9,-21,-61,40,24
10,28,-16,19,30
11,23,37,48,24
12,63,69,25,15
13,-38,69,48,15
14,0,1,61,17
15,42,-43,4,24
16,-34,-55,45,12
17,-14,57,48,30
18,-15,67,44,11
19,54,24,27,9
20,34,-29,35,25
21,54,-4,46,20
22,28,51,19,1
23,7,0,7,24
24,-19,19,15,20
25,-60,-19,9,18
26,-54,-13,1,12
27,-47,14,37,24
28,-65,3,50,29
29,50,-26,5,29
30,15,14,14,30
31,24,65,17,26
32,-39,-62,64,18
33,-34,37,54,7
34,40,44,27,26
35,35,37,3,6
36,9,-54,69,26
37,-47,-36,59,25
38,38,9,26,29
39,3,-45,55,20
40,-29,-6,51,13
41,38,-5,3,29
42,52,34,45,12
43,-18,2,61,16
44,48,1,10,33
45,-43,23,25,16
46,68,38,40,29
47,1,-60,63,6
48,-2,50,19,33
49,3,15,66,18
50,-47,-53,29,3
51,19,20,21,15
52,-43,-44,23,17
53,-29,2,10,30
54,24,17,58,29
55,-2,-10,2,33
56,-8,51,53,2
57,66,-61,47,32
58,3,16,10,31
59,-42,25,63,4
60,0,42,45,32
61,-58,-3,14,19
62,62,-49,22,31
63,-23,57,22,10
64,46,62,24,33
65,47,62,50,16
66,-62,42,31,5
67,-7,41,45,16
68,-31,57,67,17
69,25,-20,10,18
