city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,276,223,82,77
3,115,287,87,52
4,-27,-186,146,120
5,-283,-98,265,84
6,129,61,261,107
7,-112,153,14,98
8,-187,-251,148,37
9,-185,2,264,106
10,-90,207,150,116
11,59,-289,126,71
12,-294,-16,146,74
13,130,79,142,135
14,209,244,271,77
15,-6,13,9,143
16,74,198,22,95
17,215,215,160,13
18,172,77,217,132
19,-277,-96,84,75
20,-62,106,44,18
21,65,290,98,16
22,-88,64,131,91
23,-199,-36,248,110
24,-118,-52,115,47
25,119,270,147,144
26,-193,-271,95,137
27,-84,-145,231,68
28,-229,173,244,134
29,-96,-216,102,27
30,60,-18,5,150
31,210,-291,166,78
32,-165,3,276,121
33,206,-165,92,114
34,-195,-67,82,121
35,49,169,293,144
36,238,-182,111,61
37,-243,31,107,76
38,-139,85,45,50
39,218,-140,289,93
40,285,-90,34,87
41,-267,-117,34,124
42,128,294,102,139
43,226,-147,285,106
44,-106,-125,138,82
45,-244,299,22,102
46,-235,23,158,149
47,60,-3,259,132
48,-212,257,129,65
49,-285,-22,39,38
50,-105,-46,226,4
51,105,-232,32,111
52,246,-243,118,146
53,-107,-135,94,51
54,3,-298,154,127
55,-54,68,283,24
56,-52,-287,7,41
57,-26,46,2,4
58,103,-151,171,41
59,267,219,145,68
60,-207,-148,294,31
61,164,56,210,82
62,265,-60,176,1
63,-146,0,52,51
64,-74,-168,107,106
65,49,22,112,114
66,-74,-149,89,24
67,165,-291,194,106
68,135,205,169,89
69,-30,-191,76,115
70,18,208,234,101
71,-65,-201,240,20
72,-47,-174,36,115
73,-8,-118,249,82
74,-107,157,70,107
75,-160,196,253,67
76,-230,241,49,24
77,275,5,116,63
78,-135,-220,1,6
79,-177,-262,28,90
80,180,68,31,18
81,-253,-152,193,75
82,-198,289,51,52
83,-283,-165,79,127
84,-71,152,95,11
85,227,234,26,45
86,132,180,181,149
87,183,188,184,145
88,-129,-238,187,143
89,-13,-293,212,89
90,-198,6,217,48
91,44,-139,284,115
92,123,-247,100,124
93,-183,288,156,5
94,124,234,103,90
95,-194,-201,91,89
96,-108,78,233,103
97,-196,114,108,107
98,235,273,241,110
99,70,140,256,99
100,-147,142,78,61
101,121,179,55,28
102,43,-252,96,3
103,23,260,120,74
104,80,89,180,94
105,193,-260,52,22
106,192,225,127,65
107,-120,155,132,82
108,45,132,270,42
109,158,-1,270,120
110,-98,-211,27,52
111,-290,200,196,26
112,265,121,299,77
113,194,-233,117,10
114,-19,-297,164,12
115,-65,222,242,127
116,-165,-23,27,120
117,-253,285,251,119
118,290,273,285,19
119,242,-90,193,105
120,232,202,212,125
121,240,-46,42,134
122,-99,89,52,132
123,65,-145,110,83
124,130,-223,186,72
125,94,23,24,96
126,-222,90,181,91
127,-215,-127,139,12
128,79,70,175,145
129,56,-295,6,102
130,48,194,244,94
131,-29,75,275,12
132,81,52,49,100
133,-14,25,34,116
134,-281,-251,144,112
135,271,180,276,57
136,-22,80,227,77
137,-265,-155,65,54
138,286,236,280,48
139,27,58,38,57
140,267,-297,227,84
141,-38,-190,282,1
142,23,29,96,97
143,131,-32,155,55
144,197,-270,71,89
145,-77,-287,154,116
146,-267,-211,270,50
147,-35,-191,168,105
148,201,-75,49,32
149,-64,192,86,136
150,228,209,264,66
151,212,-119,246,46
152,-3,123,250,138
153,91,-179,29,121
154,-161,-204,8,48
155,-195,13,257,50
156,137,164,100,93
157,28,-295,223,96
158,286,283,9,118
159,-100,214,157,72
160,214,-259,191,133
161,187,-126,164,10
162,-287,-276,203,20
163,-159,253,282,73
164,253,217,87,92
165,61,-225,62,104
166,271,-184,16,14
167,-35,-83,174,139
168,171,-120,210,149
169,-119,-285,136,94
170,282,-173,17,45
171,-223,295,259,149
172,150,261,53,62
173,-220,287,120,104
174,291,251,108,133
175,278,136,116,38
176,69,-264,232,95
177,-225,-141,154,94
178,79,246,127,73
