city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,60,-115,81,7
3,151,134,2,77
4,22,17,82,65
5,141,114,96,79
6,157,142,155,20
7,-26,-147,48,31
8,-125,-49,40,20
9,-29,-124,155,64
10,106,53,79,33
11,-81,-103,154,38
12,-27,94,141,14
13,-132,-71,91,27
14,-2,136,53,75
15,-70,-124,24,68
16,-96,-41,84,20
17,-81,82,146,45
18,144,139,122,25
19,130,-52,149,32
20,35,-37,32,55
21,9,14,133,43
22,153,13,24,56
23,96,89,139,14
24,138,-50,144,11
25,-110,101,16,11
26,44,-46,152,44
27,-40,13,18,69
28,-152,-27,144,16
29,53,-12,25,42
30,153,-160,5,33
31,16,83,100,33
32,-85,41,78,30
33,-94,87,143,49
34,-9,99,104,1
35,122,55,92,34
36,-110,-83,154,14
37,41,-52,110,40
38,140,-152,1,34
39,-38,-136,94,71
40,-123,43,118,44
41,-131,-144,121,77
42,52,-47,33,52
43,-48,-134,143,27
44,-146,-131,52,40
45,-47,-34,14,80
46,-84,130,37,35
47,48,54,48,23
48,-8,-146,114,3
49,-116,-68,107,56
50,-109,74,5,76
51,87,46,53,50
52,146,40,102,79
53,51,-118,61,65
54,-131,-29,49,57
55,-143,38,22,67
56,134,47,81,8
57,-114,52,146,65
58,27,-19,94,15
59,6,128,130,42
60,-41,9,5,47
61,149,24,147,58
62,-152,25,145,41
63,-150,-53,73,29
64,31,158,123,19
65,14,-71,131,14
66,137,83,99,80
67,-91,85,33,78
68,-137,91,136,70
69,-153,-114,156,55
70,-37,10,125,48
71,31,106,23,56
72,93,31,119,21
73,147,90,30,28
74,-21,28,58,5
75,88,87,122,77
76,-125,52,147,56
77,106,-107,110,46
78,6,-49,31,78
79,84,-69,8,16
80,-158,-26,120,63
81,103,-112,44,54
82,151,32,61,57
83,-70,84,33,74
84,-94,72,150,24
85,120,138,79,61
86,102,-123,144,57
87,160,-13,95,60
88,76,-103,156,31
89,91,-87,93,10
90,-35,-129,8,68
91,-156,128,83,32
92,0,-96,128,76
93,15,-7,70,46
94,-140,6,33,18
95,-68,-90,122,20
96,-141,-38,32,14
97,-120,-147,155,52
98,-65,121,46,25
99,3,-59,63,69
100,108,39,20,57
101,82,56,28,70
102,127,-73,36,53
103,15,-21,69,29
104,-103,-64,106,29
105,-145,-156,55,12
106,133,83,120,42
107,-132,137,14,44
108,64,141,9,56
109,129,-38,23,58
110,-33,139,126,18
111,2,-100,73,80
112,63,-77,75,1
113,-156,57,46,64
114,-78,127,8,78
115,-116,-127,25,77
116,-11,-109,107,79
117,-13,31,70,26
118,-46,42,39,29
119,135,-157,72,4
120,34,72,24,28
121,92,103,112,24
122,-43,20,131,36
123,97,48,22,57
124,-69,71,2,18
125,-123,135,8,28
126,34,-85,46,41
127,93,16,30,80
128,-26,123,33,5
129,-153,44,84,77
130,37,-25,112,63
131,-87,-114,106,48
132,110,41,97,22
133,155,57,113,26
134,108,25,135,14
135,-19,105,132,33
136,134,160,147,76
137,17,154,7,37
138,140,-85,76,22
139,-101,104,30,64
140,-2,109,24,34
141,97,-33,107,51
142,36,-89,150,78
143,-71,-63,66,25
144,142,51,80,46
145,69,104,48,39
146,-74,-63,137,73
147,-109,-94,125,36
148,-91,77,48,72
149,-100,-66,90,60
150,-97,159,81,5
151,-47,70,119,45
152,-34,-153,129,17
153,-52,-28,39,67
154,-32,-48,87,77
155,151,-131,56,2
156,-108,5,108,33
157,120,-23,89,2
158,61,70,9,70
159,100,71,72,47
160,-27,-57,152,72
