city,xcoord,ycoord,profit,weight
1,0,0,0,0
2,11,6,2,12
3,-27,18,25,9
4,-15,13,11,6
5,17,11,26,17
6,-25,28,18,7
7,-18,-22,14,14
8,3,10,6,10
9,-20,12,12,3
10,31,-10,14,16
11,17,-23,18,1
12,15,-24,25,4
13,-25,31,21,1
14,2,3,15,2
15,-10,29,28,16
16,21,14,7,16
17,18,-5,4,9
18,-9,-25,13,16
19,-30,2,28,7
20,16,5,33,5
21,-9,31,33,6
22,-5,-10,34,15
23,-14,15,22,11
24,26,-3,18,10
25,3,-16,10,1
26,28,16,21,9
27,6,-35,33,14
28,-11,9,20,12
29,-3,18,10,11
30,-16,15,16,11
31,27,6,10,9
32,18,-7,24,15
33,-5,32,35,14
34,19,32,19,1
35,-25,-14,23,17
